x,y,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,r2_x,r2_y,t1_x,t1_y,t2_x,t2_y,ref_x,ref_y,ref_z,tar_x,tar_y,tar_z,exx,eyy,ezz,exy,eyz,ezx
558,747,-0.22691917,-3.62031269,0.15316772,0.9789257,0.99004465,0.98209578,528.3412476,705.6461792,554.2401123,684.9724121,524.1645508,642.6534424,-18.33751297,9.75727749,389.5565186,-18.56443214,6.1369648,389.7096863,0.08225951,-0.02216742,-0.32835013,0.00212397,0.01642709,0.11710548
558,756,-0.17874336,-3.63191366,0.14437866,0.98015344,0.98914456,0.98141527,528.3172607,714.7988892,555.0581665,693.7821655,524.9917603,651.5931397,-18.33725166,10.28316498,389.5516052,-18.51599503,6.65125132,389.6959839,0.03858342,-0.02122097,-0.38175377,-0.00952004,-0.04383001,0.00380278
558,765,-0.13020897,-3.6426034,0.13494873,0.98451781,0.99114758,0.98406327,528.255127,723.9591675,555.8820801,702.6047363,525.7896118,660.5620117,-18.33731461,10.80945778,389.5536804,-18.46752357,7.16685438,389.6886292,0.02282654,-0.01958458,-0.46338776,-0.00419252,-0.01682183,-0.03873596
558,774,-0.08201981,-3.65263605,0.12512207,0.98532641,0.991431,0.98573232,528.2253418,733.0985107,556.699585,711.4353027,526.6166992,669.5234985,-18.3371067,11.33498383,389.5497131,-18.41912651,7.68234777,389.6748352,0.03771166,-0.0178431,-0.42748004,-0.0062491,-0.02931089,0.00912564
558,783,-0.03373528,-3.66102219,0.11813354,0.98111248,0.98956734,0.98261875,528.2161865,742.2470703,557.5213013,720.2922363,527.4514771,678.5211182,-18.33669472,11.86064053,389.5422669,-18.37042999,8.19961834,389.6604004,0.01307445,-0.0149977,-0.18027204,0.00739596,0.04474562,-0.02509967
558,792,0.01441956,-3.66884708,0.11029053,0.97955275,0.98928845,0.98265415,528.1642456,751.376648,558.3400269,729.1591187,528.2452393,687.5124512,-18.33666992,12.38599586,389.54245,-18.32225037,8.71714878,389.6527405,0.00577243,-0.01410308,-0.33164382,0.00504069,0.03192479,-0.05191627
558,801,0.0628109,-3.67602444,0.09963989,0.97241354,0.98563862,0.97727436,528.1005249,760.4996948,559.1604614,738.0337524,529.0446167,696.5147705,-18.33673096,12.9112339,389.5448608,-18.27392006,9.23520947,389.6445007,0.08928778,-0.01305846,-0.80021673,0.00174185,0.01701598,0.12785269
558,810,0.11101341,-3.68266296,0.08862305,0.96966904,0.98372185,0.97301537,528.0435181,769.6315918,559.977478,746.9180298,529.8491211,705.5355225,-18.33675575,13.43669224,389.5459595,-18.22574234,9.75402927,389.6345825,0.00746125,-0.0117332,-0.55228877,-0.01864083,-0.09275975,-0.05673596
558,819,0.15914345,-3.68838406,0.07888794,0.97352707,0.98489505,0.97439992,527.9976196,778.7671509,560.7945557,755.8201294,530.6567993,714.5717163,-18.33665848,13.96217918,389.5451965,-18.17751503,10.27379513,389.6240845,-0.06087878,-0.01078783,-0.58019888,-0.02964146,-0.14950652,-0.23341133
567,135,-2.80820656,-1.05992508,0.66415405,0.98426551,0.99176955,0.98261499,540.4637451,84.37643433,519.4812622,117.6168823,490.301178,65.33935547,-17.8116436,-25.9854908,389.5813904,-20.61985016,-27.04541588,390.2455444,0.42266604,-0.06460229,-1.69856834,-0.14162447,-0.75842988,0.55505997
567,144,-2.81669807,-1.08991814,0.66491699,0.98216051,0.98988664,0.98141342,540.4234619,93.51545715,519.3362427,126.0843048,490.1166687,73.96516418,-17.81163406,-25.45973969,389.5791931,-20.62833214,-26.54965782,390.2441101,0.41094097,-0.06419815,-1.30982769,-0.10661103,-0.57676727,0.55859208
567,153,-2.82497787,-1.12067604,0.66751099,0.98105025,0.98976755,0.98041886,540.385437,102.6593933,519.1968384,134.5488434,489.9294739,82.5762558,-17.81159592,-24.93382645,389.5766602,-20.63657379,-26.05450249,390.2441711,0.28280523,-0.06141827,-0.55816996,-0.05540259,-0.28826568,0.27974546
567,162,-2.83345604,-1.15262604,0.67300415,0.97762287,0.98858583,0.97800052,540.3430786,111.7972717,519.0571289,143.0010529,489.7209168,91.15863037,-17.81158638,-24.40814972,389.5751038,-20.64504242,-25.56077576,390.2481079,0.07080949,-0.06070626,0.13817936,0.01451525,0.09601256,-0.22989033
567,171,-2.84145164,-1.1852417,0.67349243,0.97672135,0.98837602,0.97675323,540.3010254,120.9427033,518.9207153,151.4286346,489.5446777,99.73994446,-17.81156921,-23.88224983,389.5732727,-20.65302086,-25.06749153,390.2467651,0.09475014,-0.06185469,0.2065523,0.03337075,0.19541156,-0.17249961
567,180,-2.847826,-1.21952629,0.67440796,0.976206,0.98875403,0.97603703,540.2556763,130.1030426,518.8121338,159.8377838,489.3910828,108.2981644,-17.81159019,-23.35596275,389.572052,-20.6594162,-24.57548904,390.24646,0.19780947,-0.06396639,-0.09479739,0.03779841,0.20959936,0.05818904
567,189,-2.85373878,-1.254282,0.6751709,0.97507769,0.98865569,0.97580415,540.2179565,139.2334137,518.711792,168.2313995,489.2528687,116.8258514,-17.81154633,-22.83046341,389.5696411,-20.66528511,-24.08474541,390.244812,0.21756606,-0.06585807,-0.54329818,0.01736429,0.10006081,0.05635346
567,198,-2.85879707,-1.28965759,0.67459106,0.98129141,0.99226147,0.98205382,540.1746826,148.3570557,518.6245728,176.6120148,489.1295776,125.3362503,-17.81155014,-22.30521202,389.5682373,-20.67034721,-23.59486961,390.2428284,0.25653365,-0.06665073,-0.37935269,0.02589491,0.14453124,0.1669139
567,369,-2.91305161,-2.60592747,0.63232422,0.98272634,0.98950124,0.97717392,539.4312744,321.9342346,517.6536865,324.7825928,487.7826233,276.112854,-17.81078339,-12.31850052,389.5284424,-20.72383499,-14.92442799,390.1607666,-0.07663617,-0.03138869,0.83543736,-0.01215115,-0.07164343,-0.14925393
567,378,-2.82243538,-2.62172604,0.61331177,0.98323101,0.98946702,0.97879404,539.4003296,331.0801392,519.1871338,333.4740906,489.3651123,285.0212402,-17.81064606,-11.79256153,389.5249329,-20.63308144,-14.41428757,390.1382446,-0.1073548,-0.03676187,0.23426983,-0.0567771,-0.31067839,-0.29960817
567,387,-2.73321342,-2.64004326,0.59353638,0.9830721,0.98944694,0.98012388,539.3648682,340.2278442,520.6954956,342.1323242,490.9238586,293.8764954,-17.81056404,-11.26659966,389.5221863,-20.54377747,-13.90664291,390.1157227,-0.03679864,-0.03805061,0.37149131,-0.038395,-0.21844348,-0.11606629
567,396,-2.645298,-2.66076565,0.57843018,0.98173726,0.98971051,0.98053861,539.3135376,349.3549194,522.1867676,350.7549439,492.4229736,302.6697693,-17.81059837,-10.74129486,389.5224915,-20.45589638,-13.40206051,390.1009216,-0.02141166,-0.0420538,0.84068173,-0.02657835,-0.15486507,-0.04919234
567,405,-2.55864334,-2.68310165,0.5619812,0.97931808,0.98917967,0.97942454,539.2779541,358.4970703,523.65448,359.3504028,493.9233398,311.447113,-17.81052399,-10.21548843,389.5197144,-20.36916733,-12.89859009,390.0816956,0.03657535,-0.0465435,0.54329133,-0.03359295,-0.19448517,0.05448213
567,414,-2.47455215,-2.70789814,0.5475769,0.98053902,0.9896639,0.97992998,539.2462769,367.6340027,525.0806274,367.9125366,495.3754273,320.1687012,-17.81039238,-9.6898222,389.5163574,-20.28494453,-12.39772034,390.0639343,-0.01602195,-0.05093016,0.41211256,-0.06063008,-0.33302447,-0.11294036
567,423,-2.39152527,-2.73467255,0.53768921,0.97915459,0.98893201,0.97764409,539.2018433,376.7642822,526.4923096,376.4432373,496.7758789,328.8514404,-17.81038094,-9.16439438,389.5153198,-20.2019062,-11.89906693,390.053009,-0.12731947,-0.05276404,-0.16577801,-0.07320921,-0.4006632,-0.47680721
567,432,-2.31048775,-2.7630043,0.52459717,0.97874022,0.98846054,0.97627133,539.1420288,385.9034729,527.867981,384.9434509,498.1430054,337.5167236,-17.81049919,-8.63876629,389.5169373,-20.12098694,-11.40177059,390.0415344,0.12158825,-0.05465,-0.06823616,0.02221037,0.10079497,0.17625199
567,441,-2.2311306,-2.79272079,0.5083313,0.9784593,0.98663402,0.9749155,539.0853882,395.0455322,529.211792,393.4132385,499.4992676,346.1646118,-17.81058121,-8.11303425,389.5180359,-20.04171181,-10.90575504,390.0263672,0.19845511,-0.05503505,-0.48290294,0.04852649,0.23246536,0.32715175
567,450,-2.15362549,-2.82311392,0.49569702,0.97850841,0.98840386,0.97724938,539.067749,404.1843567,530.5270996,401.8828735,500.8456421,354.7865601,-17.81032372,-7.58727503,389.512207,-19.9639492,-10.41038895,390.0079041,0.08652926,-0.05752771,-0.64491588,0.01618293,0.06682478,0.00697088
567,459,-2.07733345,-2.85435867,0.48339844,0.97662026,0.98729283,0.9760136,539.0358887,413.336731,531.8217773,410.3283081,502.1568909,363.4179077,-17.81019974,-7.06117725,389.5087891,-19.88753319,-9.91553593,389.9921875,-0.0023446,-0.06031972,-0.2715435,-0.01704687,-0.09994115,-0.19864252
567,468,-2.00218582,-2.88568163,0.47021484,0.97846735,0.98899251,0.979626,538.9865112,422.4392395,533.0961304,418.7731934,503.4349365,371.9969482,-17.81023026,-6.53655195,389.508606,-19.81241608,-9.42223358,389.9788208,0.04878656,-0.06094377,-0.44747186,-0.00796773,-0.05494183,-0.08926372
567,477,-1.92893982,-2.91792488,0.45568848,0.98077029,0.9898442,0.98185885,538.9542847,431.5655518,534.3382568,427.206604,504.7041931,380.5774231,-17.81007004,-6.01120663,389.5055237,-19.73900986,-8.92913151,389.9612122,0.04816044,-0.06204631,-0.43353942,-0.00486518,-0.03783797,-0.09640443
567,486,-1.85671806,-2.95078564,0.44180298,0.98311931,0.99019665,0.98260897,538.9049072,440.6962891,535.5620117,435.6328735,505.9371948,389.1489563,-17.81010056,-5.48577213,389.505249,-19.66681862,-8.43655777,389.947052,0.00083458,-0.06283621,-0.27490449,-0.00769155,-0.05041816,-0.21085757
567,495,-1.78565598,-2.98420858,0.42892456,0.98372358,0.98970628,0.98196828,538.8644409,449.8345642,536.7671509,444.0551758,507.154419,397.712616,-17.81003761,-4.96010494,389.5033875,-19.59569359,-7.94431353,389.932312,0.0553443,-0.06257124,-0.5370726,0.0082816,0.03220103,-0.09539744
567,504,-1.7160511,-3.01725435,0.41763306,0.98265004,0.98947912,0.98010331,538.8173828,458.9946899,537.9497681,452.4753723,508.3327637,406.3146057,-17.81001663,-4.43382692,389.5028076,-19.52606773,-7.45108128,389.9204407,0.04118501,-0.06402909,-0.48775396,-0.04169023,-0.22637808,-0.13072586
567,513,-1.64698792,-3.05005765,0.40606689,0.97850192,0.98784167,0.97750676,538.7803345,468.1464844,539.1213379,460.9006653,509.5135498,414.910553,-17.80993271,-3.90777326,389.5002441,-19.45692062,-6.95783091,389.906311,0.12322877,-0.06377913,-0.52632326,-0.02537358,-0.14412542,0.07744241
567,522,-1.57950974,-3.08292341,0.39572144,0.97592163,0.98712546,0.97614247,538.7453003,477.275238,540.2678223,469.3250732,510.6639404,423.4824829,-17.80982018,-3.38237524,389.497406,-19.38932991,-6.46529865,389.8931274,0.03368152,-0.06109788,-0.54515731,0.02955262,0.14715032,-0.15807578
567,531,-1.5133419,-3.11604571,0.38519287,0.97542256,0.987185,0.97748417,538.710144,486.4058228,541.3914795,477.7504883,511.793457,432.0457459,-17.80971718,-2.85693002,389.4945984,-19.32305908,-5.97297573,389.8797913,0.02985833,-0.06023501,-0.36930436,0.05113258,0.26166436,-0.15227343
567,540,-1.44825363,-3.14872956,0.3727417,0.97893691,0.98891175,0.98126906,538.6680298,495.539978,542.4956665,486.1765137,512.9057617,440.6265869,-17.80963707,-2.33139348,389.4931641,-19.2578907,-5.48012304,389.8659058,0.01015393,-0.06039733,-0.01187135,0.02298254,0.1158751,-0.16941491
567,549,-1.38433838,-3.18030119,0.36105347,0.979725,0.9882341,0.9808861,538.6242676,504.6499023,543.5805054,494.618103,513.9942627,449.2064819,-17.80957603,-1.80654991,389.4919434,-19.19391441,-4.98685122,389.8529968,0.00044716,-0.06061062,-0.06233818,-0.00905997,-0.05274912,-0.19844647
567,558,-1.32122231,-3.21191978,0.34991455,0.98122293,0.98799223,0.98122621,538.5819702,513.7866211,544.6516113,503.0672607,515.0672607,457.8036194,-17.80952072,-1.28094304,389.4904175,-19.13074303,-4.4928627,389.840332,0.03466425,-0.05950721,-0.67011803,-0.00048514,-0.00838446,-0.16434035
567,567,-1.25963783,-3.24325538,0.33703613,0.97893095,0.98738915,0.97840142,538.5378418,522.9398193,545.6953125,511.5263672,516.1207886,466.4162598,-17.80948067,-0.75486922,389.4892578,-19.0691185,-3.9981246,389.826294,0.1435999,-0.06005546,-0.81989986,-0.03674535,-0.20151116,0.10890094
567,576,-1.19915962,-3.27391005,0.32754517,0.9770487,0.98602033,0.97654724,538.4971924,532.0935669,546.7227173,519.9994507,517.1435547,475.0395508,-17.80940437,-0.22878072,389.4873657,-19.008564,-3.50269079,389.8149109,0.06566833,-0.05739542,-0.76157522,0.00345391,0.01362585,-0.08605315
567,585,-1.13960075,-3.30400205,0.31793213,0.9758991,0.98815566,0.97719717,538.4631958,541.2286377,547.734436,528.4818115,518.1577148,483.653717,-17.80926895,0.2967684,389.484375,-18.94886971,-3.00723362,389.8023071,0.04488889,-0.05521536,-0.57833993,0.0175567,0.09050726,-0.11970229
567,594,-1.08146286,-3.33295012,0.30792236,0.97574323,0.98826826,0.97888345,538.4189453,550.3553467,548.7221069,536.9794312,519.1399536,492.2840576,-17.80919838,0.82207847,389.4832459,-18.89066124,-2.51087165,389.7911682,0.07692067,-0.05398734,-0.49156308,-0.00067473,-0.00717652,-0.02281652
567,603,-1.02384949,-3.36058593,0.29614258,0.97706795,0.9889887,0.98080134,538.3806763,559.4888306,549.6989136,545.4924316,520.1270142,500.9508057,-17.8090992,1.34757829,389.4809876,-18.83294868,-2.01300764,389.7771301,0.13490786,-0.05336559,-0.43414271,-0.03403917,-0.18618079,0.14006236
567,612,-0.9673481,-3.38778067,0.28344727,0.980106,0.98974085,0.98334599,538.3336182,568.6098023,550.65625,554.0150147,521.0913696,509.6108704,-17.80905151,1.87272286,389.4804077,-18.77639961,-1.51505792,389.763855,0.15733057,-0.0522998,-0.81323087,-0.04045578,-0.22142334,0.16784859
567,621,-0.91208649,-3.41390514,0.27200317,0.98420024,0.9907248,0.98557121,538.2954712,577.7440796,551.593689,562.5620728,522.0371704,518.2963257,-17.80894852,2.39823627,389.4781494,-18.721035,-1.01566875,389.7501526,0.03408958,-0.04838013,0.02290314,0.00928671,0.05061958,-0.07001795
567,630,-0.85731888,-3.43929267,0.26345825,0.98466003,0.99013209,0.98441774,538.2715454,586.8908691,552.5241699,571.1233521,522.9754639,527.0044556,-17.80872345,2.92407155,389.4732361,-18.66604233,-0.51522106,389.7366943,0.03005674,-0.04612233,-0.12791514,0.02068326,0.11275204,-0.08921643
567,639,-0.80409813,-3.46310234,0.25372314,0.98149842,0.98980278,0.98185736,538.2163086,596.0205689,553.4283447,579.6987305,523.8616943,535.737915,-17.80873871,3.44947386,389.4740906,-18.61283684,-0.01362857,389.7278137,0.03055474,-0.04501828,-0.1155444,0.01372962,0.07684661,-0.08122107
567,648,-0.75103378,-3.48648262,0.24499512,0.97931689,0.98936683,0.98056555,538.163208,605.1474609,554.329834,588.2971802,524.7434082,544.4594727,-17.80875206,3.97479177,389.4744568,-18.55978584,0.48830914,389.7194519,0.12440366,-0.04353417,-0.07359961,-0.04081539,-0.21086091,0.17667395
567,657,-0.69954491,-3.5092206,0.23544312,0.97297513,0.98766029,0.97700381,538.1240845,614.2999268,555.2041016,596.9111939,525.6158447,553.2122192,-17.80863953,4.50080299,389.4724121,-18.50818443,0.99158251,389.7078552,0.08871526,-0.0414418,-0.34701812,-0.01623949,-0.0822708,0.06398333
567,666,-0.64831543,-3.52967787,0.22848511,0.97251749,0.9879716,0.97771573,538.0780029,623.4216309,556.076416,605.548523,526.4639282,561.9901733,-17.8085804,5.02595663,389.4716492,-18.45689583,1.49627888,389.7001343,0.0260701,-0.03852324,-0.28856555,0.00119786,0.01368176,-0.08862764
567,675,-0.5984993,-3.54936934,0.21728516,0.97425145,0.98773897,0.97841716,538.0321045,632.548584,556.9204712,614.2073364,527.309021,570.7786255,-17.80852318,5.55125189,389.4707031,-18.40702248,2.00188255,389.6879883,0.0248794,-0.03677573,-0.18006688,-0.00980461,-0.04439484,-0.07422376
567,684,-0.54880905,-3.56841683,0.21127319,0.9761517,0.98801595,0.97864157,538.0006104,641.6965332,557.7664795,622.8730469,528.1425171,579.6013794,-17.80835915,6.07709599,389.4670105,-18.3571682,2.50867915,389.6782837,0.05402532,-0.03657443,-0.53211844,-0.03559704,-0.18304633,-0.02365069
567,693,-0.49977303,-3.58610964,0.20050049,0.98052502,0.98848003,0.98097193,537.9522095,650.8293457,558.5980225,631.5693359,528.9697876,588.4271851,-17.80830765,6.60256004,389.4666443,-18.30808067,3.01645041,389.6671448,0.05685149,-0.03315685,-0.05324285,-0.00455754,-0.01792657,0.03569256
567,702,-0.45128059,-3.60311103,0.19171143,0.98257899,0.98994678,0.98238242,537.928833,659.9528198,559.4220581,640.2717285,529.8033447,597.2596436,-17.80804634,7.12766504,389.4616699,-18.25932693,3.52455401,389.6533814,0.06988635,-0.03136369,-0.08588778,-0.00554395,-0.02305599,0.0735105
567,711,-0.40305328,-3.61897039,0.18579102,0.98348063,0.99002284,0.98338079,537.8775635,669.1011963,560.2436523,649.005188,530.5907593,606.1251221,-17.80802727,7.65357351,389.461792,-18.21108055,4.03460312,389.647583,0.0494518,-0.02866105,0.18071342,0.00689546,0.04405018,0.05186065
567,720,-0.35551071,-3.63398886,0.17550659,0.98229378,0.9908058,0.98394722,537.8533936,678.2478027,561.0498047,657.7471924,531.4136353,615.0097656,-17.80779839,8.17931461,389.4568787,-18.1633091,4.54532576,389.6323853,0.03153613,-0.02609932,-0.15422159,0.02082093,0.11804585,-0.02128821
567,729,-0.3079586,-3.64753056,0.16729736,0.97987032,0.99037164,0.9833625,537.8186035,687.3745117,561.8580933,666.5053711,532.2166748,623.9094849,-17.80761147,8.70452881,389.4541321,-18.11557007,5.05699825,389.6214294,0.00849288,-0.02459295,0.13201769,0.02311629,0.13219678,-0.04834054
567,738,-0.26051712,-3.65990829,0.15924072,0.97827387,0.98952574,0.98175871,537.7543945,696.5063477,562.6642456,675.2876587,532.9887085,632.831665,-17.80771446,9.23000622,389.4562988,-18.06823158,5.57009792,389.6155396,0.04477946,-0.02337213,0.16923049,-0.00635549,-0.02318163,0.05799032
567,747,-0.21375656,-3.67201233,0.14984131,0.97989017,0.98999876,0.98249787,537.7116089,705.6303711,563.458313,684.083374,533.7756958,641.7414551,-17.80760002,9.75517559,389.4550476,-18.02135658,6.08316326,389.6048889,0.04306903,-0.02213498,-0.23751746,-0.00820328,-0.03407578,0.0218201
567,756,-0.16663933,-3.68324709,0.14141846,0.98139417,0.98920107,0.98194516,537.6776123,714.7711792,564.2589722,692.8934326,534.5730591,650.6823731,-17.8074379,10.28076172,389.4519043,-17.97407722,6.59751463,389.5933228,0.01119026,-0.02035233,-0.37416419,0.00924407,0.05647444,-0.06811838
567,765,-0.11941719,-3.69374752,0.13067627,0.98524231,0.99070543,0.98367172,537.6185303,723.9006348,565.0601196,701.7142334,535.3580322,659.6298218,-17.8074646,10.80615234,389.4533997,-17.92688179,7.11240482,389.5840759,0.02122153,-0.01921225,-0.36853644,-0.00485876,-0.01892066,-0.03492631
567,774,-0.07260323,-3.70367336,0.12268066,0.98537701,0.99073011,0.9840427,537.5858765,733.0525513,565.8555298,710.5462647,536.1498413,668.6047974,-17.80728531,11.33203506,389.4500427,-17.87988853,7.6283617,389.5727234,0.0154545,-0.01796875,-0.29510295,-0.01005165,-0.04626074,-0.03742805
567,783,-0.02576447,-3.71207237,0.11660767,0.98280036,0.98956317,0.98179162,537.5786743,742.1871338,566.6537476,719.3978272,536.9573364,677.5928345,-17.80688286,11.85727119,389.4421692,-17.83264732,8.14519882,389.5587769,0.02065117,-0.01487052,-0.22497252,0.00943924,0.0567416,-0.01084751
567,792,0.02135658,-3.71979713,0.10876465,0.98139483,0.9895907,0.9825626,537.5303955,751.3262329,567.4551392,728.267334,537.7374878,686.5941773,-17.80681419,12.38286018,389.4416809,-17.78545761,8.66306305,389.5504456,0.02140214,-0.01401004,-0.42139184,0.00163111,0.01537749,-0.02108368
567,801,0.06853104,-3.72692299,0.09915161,0.97502708,0.98649222,0.97795558,537.4734497,760.449646,568.2568359,737.1464844,538.5175171,695.5928955,-17.80681229,12.90805626,389.4428711,-17.73828125,9.18113327,389.5420227,0.05512361,-0.01289481,-0.83883572,0.00266899,0.02000841,0.0328746
567,810,0.11574936,-3.73329926,0.09121704,0.97231632,0.9846229,0.97477889,537.4310303,769.5628662,569.0599365,746.0300903,539.305481,704.6009522,-17.80669785,13.43286896,389.4413757,-17.69094849,9.6995697,389.5325928,0.0654043,-0.01178751,-0.88081491,0.01769166,0.09713458,0.06041993
567,819,0.16303635,-3.73917866,0.08132935,0.97417182,0.98496723,0.97496921,537.3808594,778.7022095,569.8626099,754.9310913,540.0953369,713.6367188,-17.80665398,13.9584713,389.4413147,-17.64361763,10.21929264,389.522644,0.01067599,-0.01024135,-0.61484581,-0.00580095,-0.02545382,-0.05161842
576,135,-2.73155022,-1.05299568,0.646698,0.98249596,0.99099296,0.98086631,549.8084106,84.64159393,529.7509766,117.7147827,501.031311,65.74189758,-17.28200531,-25.97872734,389.482666,-20.01355553,-27.03172302,390.129364,0.30271816,-0.05902694,-1.10649347,-0.03775335,-0.1993347,0.28889129
576,144,-2.34766579,-0.76431656,0.46136475,0.98238242,0.12128079,0.24116564,549.7815552,93.76649475,536.1594849,131.3114014,508.2871704,79.99499512,-17.28188896,-25.45324326,389.4780884,-19.62955475,-26.21755981,389.9394531,0.1800165,-0.06021981,-0.248155,-0.01424107,-0.06733659,0.04079581
576,153,-2.74422836,-1.11598015,0.65042114,0.98150313,0.99016714,0.97929937,549.7342529,102.9064026,529.536499,134.6138916,500.7318115,82.91968536,-17.28191566,-24.92756844,389.4772949,-20.02614403,-26.04354858,390.1277161,0.07913946,-0.05904245,-0.12059575,0.04939839,0.27864376,-0.22567873
576,162,-2.75021744,-1.14900017,0.65344238,0.98141694,0.99133658,0.98041451,549.6755371,112.0477905,529.4370117,143.0400848,500.5604553,91.4906311,-17.28204536,-24.40198135,389.4786377,-20.0322628,-25.55098152,390.1320801,0.08318336,-0.06193979,0.41767627,0.01725624,0.10908285,-0.17355222
576,171,-2.75572395,-1.18239784,0.65429688,0.98182207,0.99135005,0.98133308,549.6589966,121.1651764,529.3429565,151.4525299,500.4497681,100.0335236,-17.28183937,-23.87664223,389.4723206,-20.03756332,-25.05904007,390.1266174,0.14645776,-0.06333924,0.04780387,0.01208997,0.07558338,-0.05138064
576,180,-2.76003075,-1.216465,0.65704346,0.9821049,0.99221861,0.98203307,549.6134033,130.3208008,529.2716065,159.8659821,500.3217163,108.5955048,-17.28185463,-23.35050392,389.4712219,-20.04188538,-24.56696892,390.1282654,0.21951817,-0.06491131,-0.25962457,0.00258529,0.01891878,0.10074422
576,189,-2.7645359,-1.25061035,0.65570068,0.98187608,0.99147248,0.98223257,549.5646362,139.4576569,529.1936035,168.2645111,500.2061157,117.1426315,-17.28189087,-22.82494545,389.4707642,-20.04642677,-24.0755558,390.1264648,0.25309893,-0.06555109,-0.12462732,0.01732225,0.09450457,0.19474457
576,198,-2.76871109,-1.28562546,0.65597534,0.98511934,0.99329984,0.98581761,549.526062,148.5701294,529.1225586,176.6535797,500.0982971,125.6483078,-17.281847,-22.29998398,389.4686279,-20.05055809,-23.58560944,390.1246033,0.16068141,-0.06736831,-0.04722285,0.00230512,0.02130668,-0.04397964
576,369,-2.90824127,-2.69757748,0.63717651,0.97889793,0.98760343,0.97376782,548.7703247,322.0861206,526.7137451,323.2141724,497.2086792,274.6774902,-17.2812252,-12.31534481,389.4311523,-20.18946648,-15.01292229,390.0683289,-0.09279948,-0.03310516,0.1195834,-0.02960379,-0.1747694,-0.26013905
576,378,-2.81441307,-2.71308517,0.61764526,0.979523,0.9879635,0.97574991,548.7609253,331.2286072,528.3016968,331.9203796,498.8685608,283.576416,-17.28092575,-11.78940773,389.4237061,-20.09533882,-14.5024929,390.0413513,-0.06141244,-0.03458511,-0.0057268,-0.03162248,-0.19182597,-0.2019905
576,387,-2.72201538,-2.73017693,0.59933472,0.98019874,0.9888947,0.97771859,548.7130737,340.3642578,529.8672485,340.5979614,500.4602661,292.4456787,-17.28094673,-11.2638588,389.4232788,-20.00296211,-13.99403572,390.0226135,-0.05883212,-0.03630302,0.08494454,-0.03801258,-0.22757366,-0.19884504
576,396,-2.63059807,-2.74895573,0.58010864,0.97687542,0.9881987,0.97512615,548.6630859,349.4858704,531.4152222,349.2423096,502.0382996,301.2750855,-17.28098297,-10.73871422,389.4232178,-19.91158104,-13.48766994,390.0033264,0.15977615,-0.03781324,-0.05708319,0.0244239,0.09441678,0.34558675
576,405,-2.5408268,-2.76976109,0.56289673,0.97793096,0.98832959,0.97683036,548.6351318,358.6110535,532.9365234,357.8660584,503.6011047,310.0593872,-17.28083229,-10.21337605,389.41922,-19.82165909,-12.98313713,389.9821167,0.17477925,-0.04093063,-0.12973924,0.03138167,0.13226144,0.36613294
576,414,-2.45372009,-2.79321289,0.5451355,0.9794383,0.987104,0.97674513,548.5843506,367.7540588,534.4120483,366.4391785,505.0993652,318.8208618,-17.28087425,-9.68762207,389.4191895,-19.73459435,-12.48083496,389.964325,-0.12634327,-0.04856842,0.59513235,-0.07731653,-0.4238641,-0.38083705
576,423,-2.36828423,-2.81821537,0.53277588,0.97914064,0.98633021,0.97518325,548.5532837,376.8834839,535.8637695,374.9958191,506.5643005,327.5357666,-17.28073883,-9.16217899,389.4157715,-19.64902306,-11.98039436,389.9485474,-0.10280051,-0.04969324,0.00836412,-0.04164361,-0.23665899,-0.38628551
576,432,-2.28476334,-2.84469509,0.51821899,0.98176479,0.98799205,0.97833544,548.4990845,386.022583,537.2810669,383.525177,507.9839478,336.2348633,-17.2808094,-8.63654518,389.4164124,-19.56557274,-11.48124027,389.9346314,-0.1244005,-0.05300238,-0.25288785,-0.06739795,-0.367257,-0.47578198
576,441,-2.20296288,-2.87259102,0.50424194,0.98108184,0.98776561,0.97780842,548.4560547,395.1603699,538.6694336,392.0355225,509.383728,344.9023743,-17.28077698,-8.11090565,389.4150696,-19.48373985,-10.98349667,389.9193115,0.21525836,-0.05156885,-0.58632106,0.05544818,0.26052582,0.36633152
576,450,-2.12293243,-2.90130234,0.49221802,0.98052955,0.98979276,0.98016673,548.4191284,404.3090515,540.0288086,400.5350952,510.7511902,353.56427,-17.28069687,-7.5849371,389.4125366,-19.4036293,-10.48623943,389.9047546,0.25321886,-0.05090022,-0.50671411,0.08083983,0.38884753,0.46422487
576,459,-2.04526901,-2.93113565,0.47961426,0.977988,0.98729002,0.97791362,548.3979492,413.4356079,541.3479614,409.0059509,512.0948486,362.1925049,-17.28048134,-7.05955935,389.4074097,-19.32575035,-9.990695,389.8870239,0.05169966,-0.05717067,-0.46027625,-0.00121538,-0.02251133,-0.066433
576,468,-1.96850395,-2.96137857,0.46685791,0.97805321,0.98721725,0.97876948,548.3590698,422.5636902,542.6512451,417.4680176,513.4087524,370.8173218,-17.28041267,-6.53419161,389.4052124,-19.24891663,-9.49557018,389.8720703,0.04461174,-0.05869203,-0.34532976,-0.00935721,-0.06366322,-0.08224952
576,477,-1.89392662,-2.99254894,0.45220947,0.97938639,0.98729533,0.97941571,548.3171387,431.6895752,543.9153442,425.9207459,514.6911621,379.4153748,-17.28037453,-6.00889587,389.403717,-19.17430115,-9.00144482,389.8559265,0.04558066,-0.05964775,-0.54135197,-0.01013307,-0.06698129,-0.10507217
