x,y,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,r2_x,r2_y,t1_x,t1_y,t2_x,t2_y,ref_x,ref_y,ref_z,tar_y,tar_x,tar_z,exx,eyy,ezz,exy,eyz,ezx,
999.00000000,567.00000000,0.91116428,-4.62516403,-0.10675049,0.98885924,0.99095809,0.99116242,978.23919678,525.57037354,1016.97222900,487.98065186,995.62579346,447.22097778,7.99143791,-60.89660263,390.41549683,8.90260220,-65.52176666,390.30874634,0.00624111,-0.03176569,-0.26776928,-0.00371593,0.02841247,-0.32845327,
999.00000000,576.00000000,0.88991165,-4.64126968,-0.09918213,0.99124163,0.99203366,0.99203449,978.20812988,534.48767090,1016.60369873,496.70123291,995.22845459,455.87017822,8.00644493,-60.37033463,390.41705322,8.89635658,-65.01160431,390.31787109,0.10534391,-0.03390322,-0.44801396,0.01398701,0.13832532,-0.07184800,
999.00000000,585.00000000,0.86827087,-4.65679550,-0.09741211,0.99314749,0.99251574,0.99245846,978.16406250,543.43249512,1016.24359131,505.44522095,994.83203125,464.54333496,8.02236843,-59.84321213,390.42562866,8.89063931,-64.50000763,390.32821655,0.07984725,-0.03354495,-0.42950118,0.01612184,0.13849699,-0.12526900,
999.00000000,594.00000000,0.84634781,-4.67181396,-0.10156250,0.99371696,0.99214143,0.99239081,978.12512207,552.37994385,1015.88830566,514.20422363,994.46228027,473.21926880,8.03836632,-59.31601715,390.43371582,8.88471413,-63.98783112,390.33215332,0.03305363,-0.03053339,-0.37444669,0.01149409,0.09489918,-0.23050091,
999.00000000,603.00000000,0.82632732,-4.68515396,-0.09811401,0.99493235,0.99280703,0.99251968,978.07141113,561.31445312,1015.54443359,522.97491455,994.08050537,481.93066406,8.05398655,-58.78915405,390.44238281,8.88031387,-63.47430801,390.34426880,0.05156103,-0.02761429,-0.42807400,0.00357579,0.05639268,-0.17524505,
999.00000000,612.00000000,0.80639458,-4.69874573,-0.09674072,0.99507350,0.99229884,0.99196917,978.02978516,570.25561523,1015.20892334,531.74792480,993.71813965,490.63800049,8.06980419,-58.26206207,390.45004272,8.87619877,-62.96080780,390.35330200,0.00910872,-0.02905939,-0.19538164,0.01707297,0.10979074,-0.25457454,
999.00000000,621.00000000,0.78688908,-4.71195221,-0.09765625,0.99493420,0.99219769,0.99165827,977.99090576,579.20062256,1014.89147949,540.53668213,993.36932373,499.34463501,8.08571911,-57.73484421,390.45776367,8.87260818,-62.44679642,390.36010742,0.07373816,-0.02700574,-0.36453381,0.01015359,0.09007442,-0.08800066,
999.00000000,630.00000000,0.76865196,-4.72394562,-0.09741211,0.99442452,0.99103504,0.99029797,977.94573975,588.14050293,1014.58538818,549.33721924,993.03613281,508.07717896,8.10149002,-57.20774078,390.46572876,8.87014198,-61.93168640,390.36831665,0.01895596,-0.02712873,-0.34173971,0.02192999,0.13378122,-0.21954341,
999.00000000,639.00000000,0.75118256,-4.73500824,-0.09225464,0.99459839,0.99128318,0.99073219,977.89337158,597.07635498,1014.28338623,558.14562988,992.68640137,516.82995605,8.11720276,-56.68071747,390.47463989,8.86838531,-61.41572571,390.38238525,0.14075693,-0.02027946,0.02640861,-0.01023088,-0.00905911,0.14741707,
999.00000000,648.00000000,0.73398972,-4.74558258,-0.08874512,0.99443424,0.99174809,0.99159658,977.85778809,606.01660156,1013.98956299,566.96655273,992.36468506,525.59094238,8.13295364,-56.15356064,390.48080444,8.86694336,-60.89914322,390.39205933,0.19087058,-0.01210420,0.01229914,-0.05153802,-0.21842331,0.28733376,
999.00000000,657.00000000,0.71706676,-4.75590134,-0.08837891,0.99398637,0.99238247,0.99189895,977.82025146,614.95159912,1013.70593262,575.79541016,992.05633545,534.34521484,8.14852428,-55.62657928,390.48669434,8.86559105,-60.38248062,390.39831543,0.07903774,-0.00843372,-0.12581784,-0.06005573,-0.29096028,-0.01006574,
999.00000000,666.00000000,0.70046902,-4.76559448,-0.08786011,0.99296331,0.99276340,0.99213159,977.77471924,623.88012695,1013.42291260,584.62969971,991.75048828,543.11065674,8.16394234,-55.09972763,390.49288940,8.86441135,-59.86532211,390.40502930,0.06323109,-0.01891747,-0.30928305,0.00143020,0.02669801,-0.05944055,
999.00000000,675.00000000,0.68464279,-4.77445602,-0.08493042,0.99010831,0.99201792,0.99055225,977.71856689,632.80407715,1013.15039062,593.47802734,991.43316650,551.88623047,8.17925644,-54.57296753,390.50030518,8.86389923,-59.34742355,390.41537476,0.19241989,-0.01249041,-0.35310543,-0.03342326,-0.12352471,0.28410175,
999.00000000,684.00000000,0.66915989,-4.78341675,-0.08062744,0.98862845,0.99280494,0.99059945,977.68133545,641.74737549,1012.88977051,602.33038330,991.12609863,560.67285156,8.19511318,-54.04563141,390.50747681,8.86427307,-58.82904816,390.42684937,0.02899177,-0.01334234,-0.41133112,-0.01880837,-0.08806717,-0.14033507,
999.00000000,693.00000000,0.65408230,-4.79204941,-0.07681274,0.98822397,0.99322170,0.99177468,977.65502930,650.69531250,1012.63537598,611.18756104,990.84008789,569.47039795,8.21106911,-53.51815033,390.51336670,8.86515141,-58.31019974,390.43655396,-0.04538935,-0.02012447,-0.14505175,0.02636365,0.12631287,-0.29982528,
999.00000000,702.00000000,0.63892365,-4.80012131,-0.07583618,0.98852688,0.99353439,0.99225402,977.62139893,659.62799072,1012.38446045,620.05853271,990.55688477,578.25769043,8.22658443,-52.99112320,390.51806641,8.86550808,-57.79124451,390.44223022,-0.07307895,-0.02419297,0.10336798,0.05549868,0.26776648,-0.34076127,
999.00000000,711.00000000,0.62470055,-4.80749512,-0.07290649,0.98836470,0.99350786,0.99187195,977.58111572,668.56311035,1012.14050293,628.93286133,990.27838135,587.06756592,8.24216652,-52.46396637,390.52429199,8.86686707,-57.27146149,390.45138550,0.08764265,-0.01848282,-0.20208922,0.01837930,0.11201292,0.05854738,
999.00000000,720.00000000,0.61025333,-4.81502533,-0.07284546,0.98876292,0.99345016,0.99182665,977.54003906,677.49822998,1011.89556885,637.80615234,990.01080322,595.87457275,8.25776958,-51.93678665,390.53079224,8.86802292,-56.75181198,390.45794678,0.11800123,-0.01873907,-0.27218106,0.01791237,0.11771161,0.13730347,
999.00000000,729.00000000,0.59614754,-4.82229996,-0.07180786,0.98739493,0.99256939,0.99058753,977.49468994,686.44366455,1011.66009521,646.68981934,989.73437500,604.69226074,8.27372551,-51.40922546,390.53991699,8.86987305,-56.23152542,390.46810913,0.01970196,-0.01459440,-0.03502726,0.00561774,0.02373320,-0.08644703,
999.00000000,738.00000000,0.58189964,-4.82899857,-0.07199097,0.98671311,0.99133360,0.98999965,977.43939209,695.37963867,1011.42016602,655.58020020,989.45440674,613.51245117,8.28940582,-50.88190842,390.54916382,8.87130547,-55.71090698,390.47717285,-0.01922548,-0.01191936,-0.13660067,-0.00171080,-0.02297001,-0.18957427,
999.00000000,747.00000000,0.56887341,-4.83538055,-0.06994629,0.98759079,0.99184918,0.99119496,977.40460205,704.32189941,1011.20025635,664.47491455,989.20227051,622.34405518,8.30521297,-50.35445404,390.55566406,8.87408638,-55.18983459,390.48571777,-0.00438302,-0.01175761,-0.11146974,-0.00017322,-0.01122118,-0.14298993,
999.00000000,756.00000000,0.55588055,-4.84153366,-0.06857300,0.99034369,0.99265915,0.99213648,977.38244629,713.25732422,1010.98455811,673.37701416,988.96307373,631.16766357,8.32075500,-49.82727432,390.55871582,8.87663555,-54.66880798,390.49014282,0.06293224,-0.00690349,-0.27780202,-0.02678459,-0.13521165,0.02443094,
999.00000000,765.00000000,0.54340267,-4.84715271,-0.06542969,0.99109954,0.99273866,0.99234647,977.34832764,722.20574951,1010.77276611,682.28411865,988.71386719,640.01843262,8.33676624,-49.29957199,390.56616211,8.88016891,-54.14672470,390.50073242,0.04000923,-0.00661843,-0.22064647,-0.02233066,-0.11882580,-0.02312281,
999.00000000,774.00000000,0.53026199,-4.85338211,-0.06756592,0.99341774,0.99353158,0.99286985,977.29437256,731.15063477,1010.55834961,691.18939209,988.45733643,648.85083008,8.35273266,-48.77185822,390.57684326,8.88299465,-53.62524033,390.50927734,0.02707265,-0.01053782,-0.15191595,0.00021583,-0.00464375,-0.04326705,
999.00000000,783.00000000,0.51807404,-4.85847473,-0.06533813,0.99398798,0.99375385,0.99289405,977.25518799,740.07763672,1010.34344482,700.09667969,988.22094727,657.69750977,8.36806488,-48.24481583,390.58151245,8.88613892,-53.10329056,390.51617432,0.10066894,-0.00276233,-0.14364736,-0.04116933,-0.20326605,0.15778400,
999.00000000,792.00000000,0.50605583,-4.86322403,-0.06079102,0.99420357,0.99292344,0.99189037,977.20550537,749.00305176,1010.13549805,709.01470947,987.95800781,666.54266357,8.38340092,-47.71775055,390.58801270,8.88945675,-52.58097458,390.52722168,0.05618419,0.00319204,0.07329810,-0.06972498,-0.36189649,0.06853415,
999.00000000,801.00000000,0.49361324,-4.86796188,-0.05969238,0.99429834,0.99205279,0.99135166,977.16009521,757.93164062,1009.92895508,717.94067383,987.70507812,675.38507080,8.39880562,-47.19057083,390.59423828,8.89241886,-52.05853271,390.53454590,-0.03501153,0.00262535,0.08648017,-0.05769313,-0.32152507,-0.15945724,
999.00000000,810.00000000,0.48159599,-4.87193298,-0.05682373,0.99448639,0.99146634,0.99138200,977.12646484,766.87133789,1009.71575928,726.86627197,987.47277832,684.26391602,8.41451454,-46.66307449,390.60009766,8.89611053,-51.53500748,390.54327393,-0.09032366,-0.00222837,0.02724305,-0.02669474,-0.17440799,-0.30497834,
999.00000000,819.00000000,0.46940708,-4.87588501,-0.05511475,0.99477714,0.99277073,0.99236512,977.08563232,775.80352783,1009.50732422,735.80017090,987.22998047,693.12896729,8.43002319,-46.13576508,390.60607910,8.89943027,-51.01165009,390.55096436,-0.04285181,-0.00929776,0.08525316,0.01333924,0.04663485,-0.17025807,
999.00000000,828.00000000,0.45717239,-4.87967300,-0.05380249,0.99480933,0.99369931,0.99294889,977.05126953,784.73754883,1009.29901123,744.73693848,986.99493408,701.99780273,8.44557858,-45.60842514,390.61114502,8.90275097,-50.48809814,390.55734253,0.02441830,-0.01590602,-0.15482515,0.04694247,0.24476108,-0.00763114,
999.00000000,837.00000000,0.44435406,-4.88325882,-0.05480957,0.99440718,0.99416471,0.99298304,977.00677490,793.66741943,1009.08496094,753.68157959,986.74981689,710.86383057,8.46103001,-45.08114243,390.61743164,8.90538406,-49.96440125,390.56262207,0.04822547,-0.01305982,-0.15947604,0.02933142,0.16025604,0.06318638,
999.00000000,846.00000000,0.43161011,-4.88659668,-0.05450439,0.99316019,0.99298358,0.99259889,976.96215820,802.61114502,1008.87066650,762.63122559,986.49761963,719.74743652,8.47691250,-44.55334091,390.62612915,8.90852261,-49.43993759,390.57162476,0.00746752,-0.01710825,0.53870392,0.04712697,0.23605022,0.02862018,
999.00000000,855.00000000,0.41842556,-4.88939667,-0.05401611,0.99242681,0.99219108,0.99216032,976.90570068,811.55590820,1008.64715576,771.58770752,986.22875977,728.64489746,8.49287415,-44.02537918,390.63702393,8.91129971,-48.91477585,390.58300781,-0.06012622,-0.01283278,-0.25730336,0.03719716,0.17245844,-0.21829155,
999.00000000,864.00000000,0.40571213,-4.89135361,-0.04940796,0.99153453,0.99179453,0.99135017,976.85437012,820.49707031,1008.42407227,780.55108643,985.95263672,737.55523682,8.50869179,-43.49756622,390.64648438,8.91440392,-48.38891983,390.59707642,0.02194024,0.01666391,-0.12254703,-0.08044532,-0.42350310,0.01807970,
1008.00000000,135.00000000,1.31291580,-1.09705353,-0.11642456,0.99449170,0.99181259,0.99117273,989.07550049,96.74253845,1031.07153320,116.08010101,1011.28326416,78.59490967,7.76297760,-86.14791870,390.00970459,9.07589340,-87.24497223,389.89328003,0.17334941,-0.06306046,-0.47941139,-0.00593138,-0.00802793,-0.07318924,
1008.00000000,144.00000000,1.31264114,-1.13166809,-0.11557007,0.99473625,0.99142855,0.99136162,989.03289795,105.66914368,1031.08203125,124.48985291,1011.24914551,86.92945862,7.77836037,-85.62273407,390.01507568,9.09100151,-86.75440216,389.89950562,0.17440884,-0.06285257,-0.44173366,-0.00613213,-0.00848198,-0.06759838,
1008.00000000,153.00000000,1.31100988,-1.16609192,-0.12176514,0.99465573,0.99186045,0.99164093,988.98608398,114.62277222,1031.08178711,132.90524292,1011.22015381,95.27717590,7.79464006,-85.09706879,390.02584839,9.10564995,-86.26316071,389.90408325,0.17695585,-0.06191598,-0.47983515,-0.00935455,-0.02410599,-0.06498525,
1008.00000000,162.00000000,1.31074524,-1.20035553,-0.11843872,0.99432540,0.99164838,0.99194223,988.94812012,123.55867004,1031.08935547,141.32279968,1011.17779541,103.63143921,7.81032562,-84.57159424,390.03201294,9.12107086,-85.77194977,389.91357422,0.16148773,-0.06185707,-0.39452785,-0.00800273,-0.02288833,-0.09870708,
1008.00000000,171.00000000,1.31049109,-1.23435211,-0.11868286,0.99464607,0.99308765,0.99316180,988.90130615,132.50338745,1031.09973145,149.74246216,1011.14501953,111.99450684,7.82629061,-84.04600525,390.04122925,9.13678169,-85.28035736,389.92254639,0.17033607,-0.06214520,-0.12343712,-0.00793331,-0.02315199,-0.04894061,
1008.00000000,180.00000000,1.30969858,-1.26872253,-0.12121582,0.99437237,0.99416989,0.99395609,988.86944580,141.43084717,1031.10327148,158.15209961,1011.13391113,120.33120728,7.84169436,-83.52058411,390.04473877,9.15139294,-84.78930664,389.92352295,0.14031325,-0.06169891,-0.28390157,-0.01040757,-0.04132896,-0.14336520,
1008.00000000,189.00000000,1.30856657,-1.30328369,-0.12490845,0.99342901,0.99451244,0.99383533,988.82196045,150.36604309,1031.11035156,166.56987000,1011.09680176,128.66052246,7.85737658,-82.99513245,390.05258179,9.16594315,-84.29841614,389.92767334,0.16351487,-0.06251318,-0.24630108,-0.00830238,-0.02334561,-0.07872737,
1008.00000000,198.00000000,1.30680037,-1.33789062,-0.12817383,0.99590939,0.99738675,0.99611914,988.75640869,159.30258179,1031.10375977,174.98429871,1011.03216553,136.99417114,7.87316561,-82.46979523,390.06384277,9.17996597,-83.80768585,389.93566895,0.18153101,-0.06456603,-0.04652033,-0.00128706,0.01894220,-0.01283330,
1008.00000000,432.00000000,1.46396351,-4.21980286,-0.18966675,0.99343574,0.99482268,0.99417496,987.77331543,391.60647583,1035.26123047,359.75503540,1014.28930664,320.29739380,8.28032017,-68.79456329,390.22012329,9.74428368,-73.01436615,390.03045654,0.00993850,-0.06277177,0.19083101,-0.04076533,-0.03352640,-0.52350330,
1008.00000000,441.00000000,1.42082882,-4.25730133,-0.18566895,0.98926234,0.99083936,0.99146730,987.73278809,400.55252075,1034.55200195,368.13693237,1013.54107666,328.58108521,8.29634953,-68.26790619,390.22866821,9.71717834,-72.52520752,390.04299927,-0.15887491,-0.06857765,1.61088598,0.00741912,0.16549070,-0.82536715,
1008.00000000,450.00000000,1.38014126,-4.29299927,-0.17864990,0.98716664,0.98953098,0.99076438,987.69799805,409.47702026,1033.86853027,376.53488159,1012.83441162,336.89007568,8.31172180,-67.74178314,390.23260498,9.69186306,-72.03478241,390.05395508,-0.11001114,-0.06474354,1.02622199,-0.00295540,0.11774489,-0.73913729,
1008.00000000,459.00000000,1.34117222,-4.32665253,-0.16958618,0.98510873,0.98879898,0.98943925,987.66650391,418.41387939,1033.20751953,384.96313477,1012.14971924,345.25451660,8.32745934,-67.21527863,390.23809814,9.66863155,-71.54193115,390.06851196,0.19465455,-0.06138656,-0.40595353,-0.01592605,0.11855821,-0.04229704,
1008.00000000,468.00000000,1.30241585,-4.35804749,-0.16629028,0.98684096,0.99106240,0.99082124,987.62677002,427.34585571,1032.56640625,393.44323730,1011.47863770,353.63375854,8.34305573,-66.68891144,390.24411011,9.64547157,-71.04695892,390.07781982,0.21840897,-0.05653154,-0.35818696,-0.02600197,0.05882233,0.04523043,
1008.00000000,477.00000000,1.26527309,-4.38796234,-0.16500854,0.98553360,0.99067700,0.99124151,987.58642578,436.28973389,1031.95166016,401.94537354,1010.84478760,362.05221558,8.35906982,-66.16220856,390.25241089,9.62434292,-70.55017090,390.08740234,0.27846631,-0.04963514,-0.38910589,-0.04758823,-0.04973948,0.21965304,
1008.00000000,486.00000000,1.23089790,-4.41655731,-0.15930176,0.98522437,0.99107480,0.99110770,987.53771973,445.23092651,1031.37304688,410.46377563,1010.22814941,370.50180054,8.37504101,-65.63555908,390.26190186,9.60593891,-70.05211639,390.10260010,0.16328391,-0.03793117,-0.29176271,-0.08541759,-0.28991288,-0.05445012,
1008.00000000,495.00000000,1.19794655,-4.44351959,-0.15322876,0.98746854,0.99229115,0.99230337,987.50299072,454.17163086,1030.82043457,419.01254272,1009.64447021,378.97631836,8.39090538,-65.10885620,390.26855469,9.58885193,-69.55237579,390.11532593,0.07557702,-0.04011221,-0.12589419,-0.06183270,-0.19805247,-0.25015664,
1008.00000000,504.00000000,1.16617012,-4.46860504,-0.14514160,0.98645329,0.99187011,0.99147898,987.47283936,463.09442139,1030.28356934,427.58923340,1009.07501221,387.46783447,8.40618038,-64.58263397,390.27117920,9.57235050,-69.05123901,390.12603760,0.20393464,-0.04247828,-0.23566836,-0.03613686,-0.04499244,0.09595056,
1008.00000000,513.00000000,1.13513374,-4.49230194,-0.13928223,0.98889667,0.99272335,0.99212360,987.43127441,472.02072144,1029.75646973,436.18682861,1008.51904297,395.99002075,8.42163086,-64.05628204,390.27682495,9.55676460,-68.54858398,390.13754272,0.30263633,-0.03968020,0.04710028,-0.04057871,-0.05541696,0.40036675,
1008.00000000,522.00000000,1.10415459,-4.51465225,-0.13757324,0.98966795,0.99275464,0.99174911,987.39343262,480.95303345,1029.24011230,444.81439209,1007.98333740,404.53131104,8.43726063,-63.52972794,390.28271484,9.54141521,-68.04438019,390.14514160,0.18344697,-0.04157518,0.00268229,-0.00913596,0.07599179,0.09672288,
1008.00000000,531.00000000,1.07467651,-4.53551865,-0.13378906,0.99007684,0.99268728,0.99209887,987.35559082,489.87753296,1028.73791504,453.45773315,1007.46856689,413.10165405,8.45265579,-63.00337601,390.28741455,9.52733231,-67.53889465,390.15362549,0.14525969,-0.03940279,-0.22638941,-0.00603983,0.07610503,-0.01069238,
1008.00000000,540.00000000,1.04791164,-4.55514908,-0.12646484,0.99065602,0.99209237,0.99146450,987.30316162,498.79837036,1028.27539062,462.11834717,1006.96594238,421.69509888,8.46799946,-62.47713089,390.29425049,9.51591110,-67.03227997,390.16778564,0.14567468,-0.04406610,0.15600708,0.02895402,0.24601647,0.04170590,
1008.00000000,549.00000000,1.02057648,-4.57452393,-0.12350464,0.99079227,0.99237460,0.99162507,987.27026367,507.72375488,1027.82189941,470.79858398,1006.48229980,430.27899170,8.48340988,-61.95070648,390.29821777,9.50398636,-66.52523041,390.17471313,0.10872769,-0.03911446,-0.27885064,0.00952620,0.13479437,-0.08217132,
1008.00000000,558.00000000,0.99494362,-4.59304810,-0.11517334,0.99086607,0.99262488,0.99164313,987.23815918,516.67602539,1027.38952637,479.49047852,1006.00024414,438.91131592,8.49964809,-61.42349243,390.30648804,9.49459171,-66.01654053,390.19131470,0.00574478,-0.03363542,0.09173197,-0.00392548,0.02939918,-0.29955572,
1008.00000000,567.00000000,0.96957684,-4.61003494,-0.11248779,0.99042583,0.99182141,0.99148196,987.20074463,525.62182617,1026.96630859,488.21054077,1005.54559326,447.55886841,8.51569366,-60.89642715,390.31460571,9.48527050,-65.50646210,390.20211792,-0.02515648,-0.03139530,-0.02563438,-0.00254786,0.02425219,-0.38225114,
1008.00000000,576.00000000,0.94491577,-4.62622452,-0.11105347,0.99148858,0.99146968,0.99182850,987.15991211,534.54467773,1026.54858398,496.93542480,1005.11273193,456.20449829,8.53106594,-60.37001419,390.31964111,9.47598171,-64.99623871,390.20858765,0.10429102,-0.02628817,-0.48024780,-0.02555269,-0.06597193,-0.07288535,
1008.00000000,585.00000000,0.92147064,-4.64144897,-0.10964966,0.99258125,0.99206805,0.99221778,987.10589600,543.47399902,1026.15771484,505.68496704,1004.67950439,464.86651611,8.54666901,-59.84336853,390.32815552,9.46813965,-64.48481750,390.21850586,0.19359973,-0.02263661,-0.36755294,-0.03961483,-0.12113211,0.18821360,
1008.00000000,594.00000000,0.89754009,-4.65642548,-0.11083984,0.99333870,0.99220294,0.99214339,987.06317139,552.42700195,1025.76293945,514.44146729,1004.26098633,473.55331421,8.56300545,-59.31600952,390.33862305,9.46054554,-63.97243500,390.22778320,0.19698551,-0.02106806,-0.40949959,-0.03925805,-0.12068409,0.20410800,
1008.00000000,603.00000000,0.87532711,-4.66991806,-0.10897827,0.99430829,0.99294221,0.99212992,987.01721191,561.35284424,1025.38391113,523.21264648,1003.85900879,482.24957275,8.57845783,-58.78940582,390.34503174,9.45378494,-63.45932388,390.23605347,0.19384433,-0.01344756,-0.25203979,-0.06823464,-0.27889499,0.22046307,
1008.00000000,612.00000000,0.85354710,-4.68320847,-0.10791016,0.99472034,0.99305797,0.99220365,986.97137451,570.29180908,1025.01611328,531.98968506,1003.46600342,490.96047974,8.59434891,-58.26240158,390.35372925,9.44789600,-62.94561005,390.24581909,0.17066926,-0.01368425,-0.31980801,-0.06222668,-0.25842652,0.16441344,
1008.00000000,621.00000000,0.83172989,-4.69613266,-0.10903931,0.99426198,0.99229634,0.99139762,986.93750000,579.23693848,1024.66003418,540.78497314,1003.08520508,499.67095947,8.61039066,-57.73518753,390.36123657,9.44212055,-62.43132019,390.25219727,0.18203948,-0.01253352,-0.29171294,-0.06128772,-0.25512865,0.20908150,
1008.00000000,630.00000000,0.81209087,-4.70796967,-0.10409546,0.99373436,0.99148256,0.99083799,986.89678955,588.17266846,1024.32507324,549.58483887,1002.70928955,508.40570068,8.62617207,-57.20822906,390.36843872,9.43826294,-61.91619873,390.26434326,0.11287799,-0.01490445,-0.16084975,-0.04122803,-0.17387377,0.04930138,
1008.00000000,639.00000000,0.79303074,-4.71892166,-0.09857178,0.99379402,0.99138206,0.99132186,986.84399414,597.09826660,1023.99255371,558.39318848,1002.33447266,517.15197754,8.64167595,-56.68152237,390.37622070,9.43470669,-61.40044403,390.27764893,0.11080714,-0.01827005,0.26929590,-0.01797285,-0.05938609,0.09458537,
1008.00000000,648.00000000,0.77371407,-4.72929001,-0.09625244,0.99284589,0.99164653,0.99119437,986.82250977,606.03033447,1023.66748047,567.22119141,1001.99322510,525.90106201,8.65719891,-56.15469742,390.37911987,9.43091297,-60.88398743,390.28286743,0.17825972,-0.01799434,-0.24080634,-0.01733058,-0.04018054,0.23131806,
1008.00000000,657.00000000,0.75533390,-4.73921585,-0.09295654,0.99249446,0.99227804,0.99189681,986.78094482,614.95220947,1023.35546875,576.05462646,1001.64508057,534.65246582,8.67254066,-55.62809372,390.38418579,9.42787457,-60.36730957,390.29122925,0.06819864,-0.01797785,-0.02518565,-0.00846806,-0.02381056,-0.02534219,
1008.00000000,666.00000000,0.73720932,-4.74910736,-0.09210205,0.99145502,0.99280250,0.99226022,986.72235107,623.88525391,1023.04547119,584.88562012,1001.29992676,543.41931152,8.68830204,-55.10108566,390.39431763,9.42551136,-59.85019302,390.30221558,-0.00343896,-0.01485714,-0.29691279,-0.01620280,-0.08174592,-0.22951710,
1008.00000000,675.00000000,0.71926022,-4.75829697,-0.09088135,0.98979408,0.99276584,0.99179113,986.68115234,632.81030273,1022.74218750,593.73309326,1000.96899414,552.18481445,8.70371056,-54.57435226,390.39974976,9.42297077,-59.33264923,390.30886841,0.08710226,-0.01652798,-0.49200529,-0.00832185,-0.01652092,-0.00214175,
1008.00000000,684.00000000,0.70247364,-4.76716614,-0.08291626,0.98916566,0.99290413,0.99173874,986.64923096,641.74224854,1022.45202637,602.58129883,1000.63122559,560.96643066,8.71932602,-54.04738998,390.40463257,9.42179966,-58.81455612,390.32171631,0.01366247,-0.01924325,-0.32986960,0.01339315,0.07651297,-0.16935317,
1008.00000000,693.00000000,0.68510246,-4.77572250,-0.08224487,0.98905158,0.99323779,0.99224597,986.61602783,650.68499756,1022.16558838,611.44635010,1000.31323242,569.75323486,8.73523521,-53.52006531,390.41143799,9.42033768,-58.29578781,390.32919312,-0.03755893,-0.02301736,0.12835853,0.04027341,0.19894432,-0.25253054,
1008.00000000,702.00000000,0.66817093,-4.78401566,-0.08203125,0.99027067,0.99433964,0.99351573,986.59149170,659.62994385,1021.88549805,620.31469727,1000.01495361,578.54962158,8.75125599,-52.99267197,390.41738892,9.41942692,-57.77668762,390.33535767,-0.01197938,-0.01854044,-0.24957237,0.01971643,0.09742878,-0.21364948,
1008.00000000,711.00000000,0.65240479,-4.79167175,-0.08132935,0.99038810,0.99467850,0.99333155,986.54071045,668.55767822,1021.61730957,629.18634033,999.71362305,587.34655762,8.76677704,-52.46572495,390.42495728,9.41918182,-57.25739670,390.34362793,0.11620888,-0.01277412,-0.47201324,-0.01388246,-0.04804221,0.11027361,
1008.00000000,720.00000000,0.63723183,-4.79887009,-0.07772827,0.99057966,0.99425161,0.99321097,986.49707031,677.47723389,1021.35388184,638.06036377,999.41589355,596.14685059,8.78202534,-51.93904877,390.42987061,9.41925716,-56.73791885,390.35214233,0.12363044,-0.01419541,-0.36982226,-0.00463362,0.00212335,0.14608894,
1008.00000000,729.00000000,0.62153816,-4.80650330,-0.07656860,0.98969817,0.99379760,0.99212772,986.45709229,686.41876221,1021.09429932,646.94024658,999.11590576,604.95104980,8.79796600,-51.41164398,390.43798828,9.41950417,-56.21814728,390.36141968,0.14768355,-0.00598363,-0.24956307,-0.04259231,-0.18779728,0.22487172,
1008.00000000,738.00000000,0.60604382,-4.81347275,-0.07601929,0.98849612,0.99250537,0.99113137,986.40734863,695.35980225,1020.83453369,655.82788086,998.81591797,613.76977539,8.81394482,-50.88418961,390.44784546,9.41998863,-55.69766235,390.37182617,-0.01440799,-0.00910744,-0.32493836,-0.01619401,-0.09561637,-0.19340676,
1008.00000000,747.00000000,0.59134769,-4.81995010,-0.07327271,0.98829716,0.99261111,0.99130213,986.37603760,704.29931641,1020.58520508,664.72045898,998.53656006,622.59753418,8.82981014,-50.35683441,390.45401001,9.42115784,-55.17678452,390.38073730,-0.02148595,-0.01105128,-0.14040843,-0.00349076,-0.03377800,-0.18869510,
1008.00000000,756.00000000,0.57750225,-4.82584381,-0.07009888,0.99071538,0.99357480,0.99209690,986.34680176,713.23107910,1020.34899902,673.62121582,998.27185059,631.42669678,8.84536743,-49.82975006,390.45825195,9.42286968,-54.65559387,390.38815308,0.05826253,-0.00674083,0.21884793,-0.02672309,-0.14052984,0.06034829,
1008.00000000,765.00000000,0.56355667,-4.83148575,-0.06835938,0.99195510,0.99333096,0.99216563,986.30871582,722.16314697,1020.11376953,682.52935791,998.00170898,640.25909424,8.86098385,-49.30258560,390.46432495,9.42454052,-54.13407135,390.39596558,0.03950671,-0.00941662,-0.17340186,-0.00783497,-0.04380908,-0.01945549,
1008.00000000,774.00000000,0.54941368,-4.83709335,-0.06634521,0.99370331,0.99320042,0.99242306,986.25518799,731.10418701,1019.87438965,691.43853760,997.71160889,649.10314941,8.87697411,-48.77500153,390.47491455,9.42638779,-53.61209488,390.40856934,0.02838733,-0.01167505,-0.38877922,0.00593496,0.02735370,-0.06177636,
1008.00000000,783.00000000,0.53541660,-4.84244919,-0.06707764,0.99460709,0.99341172,0.99267042,986.20831299,740.01928711,1019.63574219,700.34808350,997.44964600,657.92791748,8.89208126,-48.24833298,390.47970581,9.42749786,-53.09078217,390.41262817,0.04979919,-0.00906505,-0.33372140,-0.00547254,-0.02850911,0.00645479,
1008.00000000,792.00000000,0.52188015,-4.84744644,-0.06387329,0.99479920,0.99284834,0.99228412,986.16888428,748.94616699,1019.40264893,709.26226807,997.18060303,666.77026367,8.90754604,-47.72127914,390.48507690,9.42942619,-52.56872559,390.42120361,0.07054446,-0.00941037,0.06969971,-0.00134477,-0.00628647,0.10605355,
