x,y,u0,v0,u,v,exx,eyy,exy,zncc,iteration,convergence,feature,
140.00000000,254.00000000,-0.41944662,-3.57680798,-0.42763877,-3.56524897,0.00000000,0.00000000,0.00000000,0.99553567,4.00000000,0.00034835,30.00000000,
142.00000000,254.00000000,-0.41810808,-3.57759929,-0.42905533,-3.56483555,0.00000000,0.00000000,0.00000000,0.99526274,4.00000000,0.00036043,34.00000000,
144.00000000,254.00000000,-0.41102085,-3.57494760,-0.42682135,-3.57016444,0.00000000,0.00000000,0.00000000,0.99501812,4.00000000,0.00033602,34.00000000,
146.00000000,254.00000000,-0.41222382,-3.57445478,-0.42815286,-3.57025957,0.00000000,0.00000000,0.00000000,0.99501014,4.00000000,0.00024578,36.00000000,
148.00000000,254.00000000,-0.40986145,-3.57756615,-0.43166915,-3.56941891,0.00000000,0.00000000,0.00000000,0.99508643,4.00000000,0.00031611,32.00000000,
150.00000000,254.00000000,-0.41076088,-3.57858968,-0.43312186,-3.56732655,0.00000000,0.00000000,0.00000000,0.99495870,4.00000000,0.00026717,31.00000000,
152.00000000,254.00000000,-0.42203501,-3.57989001,-0.43518066,-3.56792927,0.00000000,0.00000000,0.00000000,0.99470055,4.00000000,0.00028543,32.00000000,
154.00000000,254.00000000,-0.41507652,-3.58821654,-0.43336123,-3.55857062,0.00000000,0.00000000,0.00000000,0.99480063,4.00000000,0.00072239,34.00000000,
156.00000000,254.00000000,-0.41528153,-3.59224844,-0.43841705,-3.55713701,0.00000000,0.00000000,0.00000000,0.99500030,4.00000000,0.00049138,29.00000000,
158.00000000,254.00000000,-0.41913331,-3.59130931,-0.43888971,-3.55693674,0.00000000,0.00000000,0.00000000,0.99496406,4.00000000,0.00049338,30.00000000,
160.00000000,254.00000000,-0.42912814,-3.58968902,-0.43782368,-3.55345035,0.00000000,0.00000000,0.00000000,0.99506789,4.00000000,0.00059504,30.00000000,
162.00000000,254.00000000,-0.43152446,-3.58615494,-0.43349490,-3.55088305,0.00000000,0.00000000,0.00000000,0.99504471,4.00000000,0.00042535,31.00000000,
164.00000000,254.00000000,-0.42805639,-3.58656955,-0.43347436,-3.55144143,0.00000000,0.00000000,0.00000000,0.99488789,4.00000000,0.00037535,28.00000000,
166.00000000,254.00000000,-0.42340022,-3.58890867,-0.43439272,-3.54731846,0.00000000,0.00000000,0.00000000,0.99459326,4.00000000,0.00044719,28.00000000,
168.00000000,254.00000000,-0.41420496,-3.59109426,-0.42886117,-3.55105233,0.00000000,0.00000000,0.00000000,0.99461722,4.00000000,0.00049404,29.00000000,
170.00000000,254.00000000,-0.42076659,-3.59105062,-0.43708536,-3.54740644,0.00000000,0.00000000,0.00000000,0.99483669,4.00000000,0.00045852,29.00000000,
172.00000000,254.00000000,-0.42422253,-3.59196663,-0.43364418,-3.55228043,0.00000000,0.00000000,0.00000000,0.99471349,4.00000000,0.00034742,31.00000000,
174.00000000,254.00000000,-0.42410463,-3.59069657,-0.42985412,-3.55486226,0.00000000,0.00000000,0.00000000,0.99474293,4.00000000,0.00033564,31.00000000,
176.00000000,254.00000000,-0.42335558,-3.59148359,-0.43167570,-3.55532789,0.00000000,0.00000000,0.00000000,0.99462968,4.00000000,0.00033243,33.00000000,
178.00000000,254.00000000,-0.42244217,-3.59202504,-0.43179485,-3.55134773,0.00000000,0.00000000,0.00000000,0.99478382,4.00000000,0.00039816,31.00000000,
180.00000000,254.00000000,-0.42334589,-3.58649111,-0.43361908,-3.55128980,0.00000000,0.00000000,0.00000000,0.99463707,4.00000000,0.00033495,30.00000000,
182.00000000,254.00000000,-0.42241758,-3.58831263,-0.42966184,-3.55000925,0.00000000,0.00000000,0.00000000,0.99477905,4.00000000,0.00044094,28.00000000,
184.00000000,254.00000000,-0.42815289,-3.58296323,-0.43354955,-3.54741263,0.00000000,0.00000000,0.00000000,0.99493450,4.00000000,0.00046297,30.00000000,
186.00000000,254.00000000,-0.43306378,-3.58342433,-0.43007389,-3.54588127,0.00000000,0.00000000,0.00000000,0.99486625,4.00000000,0.00028715,29.00000000,
188.00000000,254.00000000,-0.43253824,-3.58276939,-0.43175298,-3.54736495,0.00000000,0.00000000,0.00000000,0.99463230,4.00000000,0.00024548,31.00000000,
190.00000000,254.00000000,-0.43521848,-3.57643986,-0.43145183,-3.54523969,0.00000000,0.00000000,0.00000000,0.99434268,4.00000000,0.00040849,31.00000000,
192.00000000,254.00000000,-0.43551928,-3.57134986,-0.43189174,-3.54649544,0.00000000,0.00000000,0.00000000,0.99419034,4.00000000,0.00057084,31.00000000,
194.00000000,254.00000000,-0.43493411,-3.57243443,-0.43468058,-3.54606199,0.00000000,0.00000000,0.00000000,0.99402571,4.00000000,0.00045465,31.00000000,
196.00000000,254.00000000,-0.43706915,-3.56830001,-0.43760917,-3.54614997,0.00000000,0.00000000,0.00000000,0.99385113,4.00000000,0.00049695,31.00000000,
198.00000000,254.00000000,-0.43540883,-3.56260037,-0.43687049,-3.54503036,0.00000000,0.00000000,0.00000000,0.99392337,4.00000000,0.00053362,29.00000000,
200.00000000,254.00000000,-0.43533015,-3.55609131,-0.44172007,-3.54934454,0.00000000,0.00000000,0.00000000,0.99408197,4.00000000,0.00042406,28.00000000,
202.00000000,254.00000000,-0.43303287,-3.56179786,-0.43815365,-3.54890394,0.00000000,0.00000000,0.00000000,0.99397171,4.00000000,0.00047620,33.00000000,
204.00000000,254.00000000,-0.43242455,-3.57208633,-0.44239026,-3.54479384,0.00000000,0.00000000,0.00000000,0.99382108,4.00000000,0.00072888,33.00000000,
206.00000000,254.00000000,-0.42923841,-3.56807899,-0.43743744,-3.54920888,0.00000000,0.00000000,0.00000000,0.99336296,4.00000000,0.00063645,35.00000000,
208.00000000,254.00000000,-0.43022528,-3.55616760,-0.43838915,-3.54410768,0.00000000,0.00000000,0.00000000,0.99353737,4.00000000,0.00043584,34.00000000,
210.00000000,254.00000000,-0.43493629,-3.55132627,-0.44173619,-3.54444027,0.00000000,0.00000000,0.00000000,0.99376601,4.00000000,0.00036722,35.00000000,
212.00000000,254.00000000,-0.44563502,-3.54150391,-0.44064122,-3.54420686,0.00000000,0.00000000,0.00000000,0.99374652,4.00000000,0.00021823,34.00000000,
214.00000000,254.00000000,-0.44612592,-3.54014206,-0.44197834,-3.54300594,0.00000000,0.00000000,0.00000000,0.99372977,4.00000000,0.00020863,36.00000000,
216.00000000,254.00000000,-0.44539940,-3.53979158,-0.44323134,-3.54179883,0.00000000,0.00000000,0.00000000,0.99348712,4.00000000,0.00036313,34.00000000,
218.00000000,254.00000000,-0.44798592,-3.53892851,-0.44328001,-3.54007268,0.00000000,0.00000000,0.00000000,0.99372047,4.00000000,0.00022355,36.00000000,
220.00000000,254.00000000,-0.44946638,-3.53689981,-0.44409454,-3.53451180,0.00000000,0.00000000,0.00000000,0.99387443,4.00000000,0.00032036,34.00000000,
222.00000000,254.00000000,-0.44607320,-3.53892183,-0.44693738,-3.53182054,0.00000000,0.00000000,0.00000000,0.99408752,4.00000000,0.00062261,35.00000000,
224.00000000,254.00000000,-0.44456476,-3.53804827,-0.44946364,-3.53738570,0.00000000,0.00000000,0.00000000,0.99405462,4.00000000,0.00045685,34.00000000,
226.00000000,254.00000000,-0.44556582,-3.53913832,-0.44927949,-3.53232169,0.00000000,0.00000000,0.00000000,0.99389338,4.00000000,0.00050217,35.00000000,
228.00000000,254.00000000,-0.44465664,-3.53794956,-0.45214945,-3.52970338,0.00000000,0.00000000,0.00000000,0.99391651,4.00000000,0.00034859,38.00000000,
30.00000000,256.00000000,-0.39613122,-3.48511553,-0.39211383,-3.48415971,0.00000000,0.00000000,0.00000000,0.99637139,4.00000000,0.00020810,38.00000000,
32.00000000,256.00000000,-0.39597249,-3.48633289,-0.39574489,-3.48565459,0.00000000,0.00000000,0.00000000,0.99644196,4.00000000,0.00038394,35.00000000,
34.00000000,256.00000000,-0.39197838,-3.48949790,-0.39192295,-3.48857689,0.00000000,0.00000000,0.00000000,0.99642515,3.00000000,0.00077854,33.00000000,
36.00000000,256.00000000,-0.38902590,-3.49104857,-0.39423651,-3.49238920,0.00000000,0.00000000,0.00000000,0.99633890,4.00000000,0.00019980,35.00000000,
38.00000000,256.00000000,-0.39709067,-3.49167919,-0.39284062,-3.49369264,0.00000000,0.00000000,0.00000000,0.99616051,4.00000000,0.00019227,33.00000000,
40.00000000,256.00000000,-0.39862728,-3.49337459,-0.39585298,-3.49751234,0.00000000,0.00000000,0.00000000,0.99622953,3.00000000,0.00094539,34.00000000,
42.00000000,256.00000000,-0.39750007,-3.49483848,-0.39762312,-3.50039124,0.00000000,0.00000000,0.00000000,0.99627864,3.00000000,0.00092688,34.00000000,
44.00000000,256.00000000,-0.39919844,-3.49637485,-0.39644569,-3.50184751,0.00000000,0.00000000,0.00000000,0.99623728,3.00000000,0.00077623,40.00000000,
46.00000000,256.00000000,-0.40119886,-3.50034499,-0.39765102,-3.50121641,0.00000000,0.00000000,0.00000000,0.99609327,3.00000000,0.00074559,41.00000000,
48.00000000,256.00000000,-0.40082598,-3.50263405,-0.40173754,-3.50555444,0.00000000,0.00000000,0.00000000,0.99612439,4.00000000,0.00029954,41.00000000,
50.00000000,256.00000000,-0.39958119,-3.50405121,-0.40380415,-3.50848317,0.00000000,0.00000000,0.00000000,0.99627900,3.00000000,0.00080733,39.00000000,
52.00000000,256.00000000,-0.39874935,-3.50132966,-0.40918517,-3.51108146,0.00000000,0.00000000,0.00000000,0.99624962,4.00000000,0.00020937,38.00000000,
54.00000000,256.00000000,-0.39126509,-3.50520492,-0.40482390,-3.50730824,0.00000000,0.00000000,0.00000000,0.99617636,4.00000000,0.00019470,42.00000000,
56.00000000,256.00000000,-0.39497355,-3.50792837,-0.41148454,-3.51151061,0.00000000,0.00000000,0.00000000,0.99615991,4.00000000,0.00024262,45.00000000,
58.00000000,256.00000000,-0.39622980,-3.50866055,-0.41233349,-3.51192665,0.00000000,0.00000000,0.00000000,0.99620682,3.00000000,0.00086908,50.00000000,
60.00000000,256.00000000,-0.39831370,-3.51044726,-0.41623116,-3.51344824,0.00000000,0.00000000,0.00000000,0.99623555,4.00000000,0.00038392,46.00000000,
62.00000000,256.00000000,-0.40406382,-3.50924349,-0.41196263,-3.51365733,0.00000000,0.00000000,0.00000000,0.99608481,4.00000000,0.00029957,47.00000000,
64.00000000,256.00000000,-0.40510285,-3.51078558,-0.41283858,-3.51577663,0.00000000,0.00000000,0.00000000,0.99597633,4.00000000,0.00034207,47.00000000,
66.00000000,256.00000000,-0.41266930,-3.50723958,-0.41384381,-3.51571536,0.00000000,0.00000000,0.00000000,0.99598622,4.00000000,0.00040452,47.00000000,
68.00000000,256.00000000,-0.41307420,-3.50920248,-0.40934980,-3.51736498,0.00000000,0.00000000,0.00000000,0.99579191,4.00000000,0.00028769,49.00000000,
70.00000000,256.00000000,-0.41639829,-3.51260996,-0.41162738,-3.51618600,0.00000000,0.00000000,0.00000000,0.99573964,4.00000000,0.00043207,49.00000000,
72.00000000,256.00000000,-0.41656104,-3.51445341,-0.40878817,-3.51894808,0.00000000,0.00000000,0.00000000,0.99564034,4.00000000,0.00038153,49.00000000,
74.00000000,256.00000000,-0.40603963,-3.51008439,-0.41271096,-3.52449512,0.00000000,0.00000000,0.00000000,0.99538845,3.00000000,0.00095849,51.00000000,
76.00000000,256.00000000,-0.40429053,-3.50980449,-0.41033986,-3.52411509,0.00000000,0.00000000,0.00000000,0.99526691,4.00000000,0.00024247,48.00000000,
78.00000000,256.00000000,-0.40765783,-3.51525545,-0.40830618,-3.52675581,0.00000000,0.00000000,0.00000000,0.99504554,4.00000000,0.00043030,51.00000000,
80.00000000,256.00000000,-0.41223475,-3.52111554,-0.41637555,-3.52806234,0.00000000,0.00000000,0.00000000,0.99496776,3.00000000,0.00084719,53.00000000,
82.00000000,256.00000000,-0.41104785,-3.52212167,-0.41441444,-3.53090310,0.00000000,0.00000000,0.00000000,0.99491799,3.00000000,0.00085335,53.00000000,
84.00000000,256.00000000,-0.41233683,-3.52250743,-0.41254711,-3.53167868,0.00000000,0.00000000,0.00000000,0.99496120,3.00000000,0.00084279,52.00000000,
86.00000000,256.00000000,-0.41346726,-3.52464652,-0.41341430,-3.53273749,0.00000000,0.00000000,0.00000000,0.99496865,3.00000000,0.00083206,52.00000000,
88.00000000,256.00000000,-0.41583097,-3.52856421,-0.41404548,-3.53669381,0.00000000,0.00000000,0.00000000,0.99480975,4.00000000,0.00021068,49.00000000,
90.00000000,256.00000000,-0.41273943,-3.53054929,-0.41330302,-3.53718901,0.00000000,0.00000000,0.00000000,0.99474853,4.00000000,0.00021631,51.00000000,
92.00000000,256.00000000,-0.41145661,-3.52969742,-0.41666037,-3.53820920,0.00000000,0.00000000,0.00000000,0.99458480,4.00000000,0.00024868,49.00000000,
94.00000000,256.00000000,-0.41011062,-3.53321099,-0.41798106,-3.53780341,0.00000000,0.00000000,0.00000000,0.99442375,4.00000000,0.00045922,48.00000000,
96.00000000,256.00000000,-0.40999615,-3.53489184,-0.42042890,-3.53597689,0.00000000,0.00000000,0.00000000,0.99433845,4.00000000,0.00024590,47.00000000,
98.00000000,256.00000000,-0.40935344,-3.53394675,-0.42369124,-3.53665543,0.00000000,0.00000000,0.00000000,0.99435270,4.00000000,0.00024174,50.00000000,
100.00000000,256.00000000,-0.41220668,-3.53745198,-0.42439240,-3.53386998,0.00000000,0.00000000,0.00000000,0.99399602,4.00000000,0.00021116,48.00000000,
102.00000000,256.00000000,-0.41489205,-3.54745936,-0.42883557,-3.53534150,0.00000000,0.00000000,0.00000000,0.99409252,3.00000000,0.00090643,50.00000000,
104.00000000,256.00000000,-0.41659164,-3.54853559,-0.42502829,-3.54098153,0.00000000,0.00000000,0.00000000,0.99416494,3.00000000,0.00088014,49.00000000,
106.00000000,256.00000000,-0.41738006,-3.54645848,-0.42675439,-3.54096174,0.00000000,0.00000000,0.00000000,0.99410230,3.00000000,0.00055020,54.00000000,
108.00000000,256.00000000,-0.41484779,-3.54820848,-0.42666820,-3.54074311,0.00000000,0.00000000,0.00000000,0.99438173,3.00000000,0.00083144,53.00000000,
110.00000000,256.00000000,-0.41627821,-3.54987669,-0.43054852,-3.54074359,0.00000000,0.00000000,0.00000000,0.99476647,4.00000000,0.00022133,53.00000000,
112.00000000,256.00000000,-0.41699675,-3.55315304,-0.43032235,-3.54251742,0.00000000,0.00000000,0.00000000,0.99491566,3.00000000,0.00096987,47.00000000,
114.00000000,256.00000000,-0.41187578,-3.54745054,-0.42675501,-3.54365754,0.00000000,0.00000000,0.00000000,0.99497426,3.00000000,0.00080384,47.00000000,
116.00000000,256.00000000,-0.41646022,-3.54585385,-0.42466104,-3.54705358,0.00000000,0.00000000,0.00000000,0.99485546,3.00000000,0.00065028,46.00000000,
118.00000000,256.00000000,-0.41764382,-3.55191565,-0.42539862,-3.54771399,0.00000000,0.00000000,0.00000000,0.99488437,4.00000000,0.00034040,45.00000000,
120.00000000,256.00000000,-0.41798493,-3.54912615,-0.42748359,-3.54995108,0.00000000,0.00000000,0.00000000,0.99494272,3.00000000,0.00097395,42.00000000,
122.00000000,256.00000000,-0.41771272,-3.55353689,-0.42454952,-3.54839230,0.00000000,0.00000000,0.00000000,0.99502033,3.00000000,0.00076521,43.00000000,
124.00000000,256.00000000,-0.41760030,-3.55383086,-0.42676967,-3.54803920,0.00000000,0.00000000,0.00000000,0.99488795,4.00000000,0.00024031,41.00000000,
126.00000000,256.00000000,-0.41669139,-3.55688787,-0.43147689,-3.54618788,0.00000000,0.00000000,0.00000000,0.99496955,4.00000000,0.00019522,40.00000000,
128.00000000,256.00000000,-0.41554549,-3.55626798,-0.43368894,-3.55122185,0.00000000,0.00000000,0.00000000,0.99514872,3.00000000,0.00086383,41.00000000,
130.00000000,256.00000000,-0.41547918,-3.55920196,-0.43611869,-3.55317211,0.00000000,0.00000000,0.00000000,0.99512535,3.00000000,0.00097686,38.00000000,
132.00000000,256.00000000,-0.41471913,-3.55893874,-0.43328217,-3.55277920,0.00000000,0.00000000,0.00000000,0.99527949,4.00000000,0.00017536,38.00000000,
134.00000000,256.00000000,-0.41636291,-3.55935550,-0.43165553,-3.55839038,0.00000000,0.00000000,0.00000000,0.99535137,4.00000000,0.00026458,38.00000000,
136.00000000,256.00000000,-0.41788498,-3.56329560,-0.43048757,-3.55798841,0.00000000,0.00000000,0.00000000,0.99527413,4.00000000,0.00018633,34.00000000,
138.00000000,256.00000000,-0.41749698,-3.56503224,-0.43013394,-3.56052136,0.00000000,0.00000000,0.00000000,0.99528253,3.00000000,0.00077763,36.00000000,
140.00000000,256.00000000,-0.41578454,-3.57307577,-0.42932677,-3.56054306,0.00000000,0.00000000,0.00000000,0.99537098,4.00000000,0.00021919,38.00000000,
142.00000000,256.00000000,-0.41648838,-3.57260370,-0.42651710,-3.55995750,0.00000000,0.00000000,0.00000000,0.99510288,4.00000000,0.00028929,37.00000000,
144.00000000,256.00000000,-0.41307300,-3.57040215,-0.42555708,-3.56370258,0.00000000,0.00000000,0.00000000,0.99486244,4.00000000,0.00030101,33.00000000,
146.00000000,256.00000000,-0.41293198,-3.57351184,-0.42708147,-3.56529522,0.00000000,0.00000000,0.00000000,0.99487633,4.00000000,0.00035723,34.00000000,
148.00000000,256.00000000,-0.41161537,-3.57450175,-0.42932722,-3.56360054,0.00000000,0.00000000,0.00000000,0.99495274,4.00000000,0.00028309,32.00000000,
150.00000000,256.00000000,-0.41675112,-3.57185435,-0.42934394,-3.56071663,0.00000000,0.00000000,0.00000000,0.99484748,4.00000000,0.00020276,30.00000000,
152.00000000,256.00000000,-0.42415878,-3.57691479,-0.43189159,-3.56129479,0.00000000,0.00000000,0.00000000,0.99468052,4.00000000,0.00032786,33.00000000,
154.00000000,256.00000000,-0.42286628,-3.58030200,-0.43449202,-3.55491924,0.00000000,0.00000000,0.00000000,0.99477613,5.00000000,0.00029657,32.00000000,
156.00000000,256.00000000,-0.41796434,-3.57890797,-0.43978974,-3.55435467,0.00000000,0.00000000,0.00000000,0.99501199,4.00000000,0.00060733,31.00000000,
158.00000000,256.00000000,-0.42212364,-3.57912159,-0.43990406,-3.55212808,0.00000000,0.00000000,0.00000000,0.99496144,4.00000000,0.00045631,30.00000000,
160.00000000,256.00000000,-0.42560905,-3.58004117,-0.43907773,-3.54854631,0.00000000,0.00000000,0.00000000,0.99503446,4.00000000,0.00053522,29.00000000,
162.00000000,256.00000000,-0.42791730,-3.57993937,-0.43352881,-3.54609919,0.00000000,0.00000000,0.00000000,0.99498683,4.00000000,0.00046514,29.00000000,
164.00000000,256.00000000,-0.43558091,-3.57324958,-0.43440780,-3.54743433,0.00000000,0.00000000,0.00000000,0.99489003,4.00000000,0.00038458,29.00000000,
166.00000000,256.00000000,-0.42937571,-3.57335186,-0.43250543,-3.54454112,0.00000000,0.00000000,0.00000000,0.99461627,4.00000000,0.00033105,32.00000000,
168.00000000,256.00000000,-0.42274034,-3.57599711,-0.42655051,-3.54474568,0.00000000,0.00000000,0.00000000,0.99468696,4.00000000,0.00028927,32.00000000,
170.00000000,256.00000000,-0.42226604,-3.57312894,-0.43319061,-3.54557157,0.00000000,0.00000000,0.00000000,0.99484259,4.00000000,0.00019268,35.00000000,
172.00000000,256.00000000,-0.42144844,-3.57314372,-0.43137527,-3.54855490,0.00000000,0.00000000,0.00000000,0.99468786,4.00000000,0.00025927,33.00000000,
174.00000000,256.00000000,-0.42222992,-3.58597422,-0.42909035,-3.55392694,0.00000000,0.00000000,0.00000000,0.99480391,4.00000000,0.00026999,30.00000000,
176.00000000,256.00000000,-0.42407590,-3.58255768,-0.43099353,-3.55299926,0.00000000,0.00000000,0.00000000,0.99466723,4.00000000,0.00029864,32.00000000,
178.00000000,256.00000000,-0.42513609,-3.58441687,-0.43053773,-3.54600883,0.00000000,0.00000000,0.00000000,0.99479920,4.00000000,0.00035599,31.00000000,
180.00000000,256.00000000,-0.42205867,-3.58153605,-0.43156317,-3.54728580,0.00000000,0.00000000,0.00000000,0.99469543,4.00000000,0.00039017,30.00000000,
182.00000000,256.00000000,-0.42717040,-3.58050823,-0.42853725,-3.54709983,0.00000000,0.00000000,0.00000000,0.99479848,4.00000000,0.00068192,29.00000000,
184.00000000,256.00000000,-0.42560595,-3.57771635,-0.43323991,-3.54651856,0.00000000,0.00000000,0.00000000,0.99496132,4.00000000,0.00089724,30.00000000,
186.00000000,256.00000000,-0.42746782,-3.57789373,-0.43150973,-3.54190302,0.00000000,0.00000000,0.00000000,0.99490142,4.00000000,0.00036402,30.00000000,
188.00000000,256.00000000,-0.42747092,-3.57665753,-0.43309668,-3.54104471,0.00000000,0.00000000,0.00000000,0.99466503,4.00000000,0.00028158,29.00000000,
190.00000000,256.00000000,-0.42791191,-3.56973505,-0.43336624,-3.54126430,0.00000000,0.00000000,0.00000000,0.99436283,4.00000000,0.00029141,30.00000000,
192.00000000,256.00000000,-0.43251199,-3.56497955,-0.43207020,-3.54286122,0.00000000,0.00000000,0.00000000,0.99420315,4.00000000,0.00052756,29.00000000,
194.00000000,256.00000000,-0.43596119,-3.56303525,-0.43498117,-3.54109669,0.00000000,0.00000000,0.00000000,0.99407142,4.00000000,0.00041849,31.00000000,
196.00000000,256.00000000,-0.43766603,-3.56134796,-0.43816268,-3.54053664,0.00000000,0.00000000,0.00000000,0.99386770,4.00000000,0.00046707,30.00000000,
198.00000000,256.00000000,-0.42986974,-3.55313563,-0.43429843,-3.53966641,0.00000000,0.00000000,0.00000000,0.99385977,4.00000000,0.00060192,30.00000000,
200.00000000,256.00000000,-0.43195421,-3.55120826,-0.44048771,-3.54182696,0.00000000,0.00000000,0.00000000,0.99412078,4.00000000,0.00034191,34.00000000,
202.00000000,256.00000000,-0.43494287,-3.55857325,-0.43997765,-3.54358697,0.00000000,0.00000000,0.00000000,0.99399477,4.00000000,0.00041390,30.00000000,
204.00000000,256.00000000,-0.43011728,-3.56299663,-0.44643089,-3.54148316,0.00000000,0.00000000,0.00000000,0.99384713,4.00000000,0.00082710,33.00000000,
206.00000000,256.00000000,-0.42893893,-3.55318975,-0.43956113,-3.54284143,0.00000000,0.00000000,0.00000000,0.99350256,4.00000000,0.00059467,33.00000000,
208.00000000,256.00000000,-0.43117306,-3.54853630,-0.44106674,-3.53985977,0.00000000,0.00000000,0.00000000,0.99371845,4.00000000,0.00039191,34.00000000,
210.00000000,256.00000000,-0.43046895,-3.54197478,-0.44287345,-3.53889489,0.00000000,0.00000000,0.00000000,0.99394023,4.00000000,0.00040320,33.00000000,
212.00000000,256.00000000,-0.44043416,-3.53043890,-0.44243550,-3.53879714,0.00000000,0.00000000,0.00000000,0.99388796,3.00000000,0.00098321,31.00000000,
214.00000000,256.00000000,-0.44438624,-3.53097296,-0.44281578,-3.53697634,0.00000000,0.00000000,0.00000000,0.99387658,4.00000000,0.00018376,36.00000000,
216.00000000,256.00000000,-0.44425714,-3.53130960,-0.44409811,-3.53586245,0.00000000,0.00000000,0.00000000,0.99366969,4.00000000,0.00022848,36.00000000,
218.00000000,256.00000000,-0.44274887,-3.53329492,-0.44371286,-3.53321052,0.00000000,0.00000000,0.00000000,0.99382114,4.00000000,0.00021782,37.00000000,
220.00000000,256.00000000,-0.44649741,-3.52893043,-0.44500679,-3.52979636,0.00000000,0.00000000,0.00000000,0.99401921,4.00000000,0.00045367,36.00000000,
222.00000000,256.00000000,-0.45287001,-3.52762222,-0.44726506,-3.52853632,0.00000000,0.00000000,0.00000000,0.99426305,4.00000000,0.00054375,36.00000000,
224.00000000,256.00000000,-0.45109609,-3.52811337,-0.44962126,-3.52993917,0.00000000,0.00000000,0.00000000,0.99423009,4.00000000,0.00040549,35.00000000,
226.00000000,256.00000000,-0.45192951,-3.53159261,-0.44893485,-3.52494097,0.00000000,0.00000000,0.00000000,0.99411136,4.00000000,0.00033647,35.00000000,
228.00000000,256.00000000,-0.45378354,-3.52161694,-0.45187458,-3.52018690,0.00000000,0.00000000,0.00000000,0.99412274,4.00000000,0.00028197,35.00000000,
30.00000000,258.00000000,-0.40103993,-3.47797346,-0.39098823,-3.48051310,0.00000000,0.00000000,0.00000000,0.99630266,4.00000000,0.00022014,36.00000000,
32.00000000,258.00000000,-0.39550972,-3.48291779,-0.39437670,-3.48040080,0.00000000,0.00000000,0.00000000,0.99637526,4.00000000,0.00040823,36.00000000,
34.00000000,258.00000000,-0.39175358,-3.48066187,-0.38925195,-3.48145151,0.00000000,0.00000000,0.00000000,0.99632943,3.00000000,0.00082161,33.00000000,
36.00000000,258.00000000,-0.38423273,-3.48447347,-0.38996962,-3.48479366,0.00000000,0.00000000,0.00000000,0.99622333,4.00000000,0.00028050,33.00000000,
38.00000000,258.00000000,-0.38766578,-3.48258662,-0.39155981,-3.48775196,0.00000000,0.00000000,0.00000000,0.99605834,4.00000000,0.00021135,34.00000000,
40.00000000,258.00000000,-0.39239877,-3.48806858,-0.39319900,-3.49076629,0.00000000,0.00000000,0.00000000,0.99607390,3.00000000,0.00074832,37.00000000,
42.00000000,258.00000000,-0.39538074,-3.48743820,-0.39564249,-3.49423313,0.00000000,0.00000000,0.00000000,0.99608958,3.00000000,0.00090181,38.00000000,
44.00000000,258.00000000,-0.39585125,-3.49296021,-0.39580101,-3.49691415,0.00000000,0.00000000,0.00000000,0.99607778,3.00000000,0.00099104,38.00000000,
46.00000000,258.00000000,-0.39798221,-3.49550486,-0.39676768,-3.49577093,0.00000000,0.00000000,0.00000000,0.99595267,4.00000000,0.00017694,37.00000000,
48.00000000,258.00000000,-0.39880916,-3.49633312,-0.39725858,-3.49559498,0.00000000,0.00000000,0.00000000,0.99599016,4.00000000,0.00038065,42.00000000,
50.00000000,258.00000000,-0.39770934,-3.49844146,-0.39863071,-3.49947309,0.00000000,0.00000000,0.00000000,0.99616063,3.00000000,0.00097505,40.00000000,
52.00000000,258.00000000,-0.39604396,-3.49725676,-0.40172336,-3.50213909,0.00000000,0.00000000,0.00000000,0.99612451,3.00000000,0.00072436,39.00000000,
54.00000000,258.00000000,-0.39039099,-3.50100112,-0.39983684,-3.49826026,0.00000000,0.00000000,0.00000000,0.99609512,3.00000000,0.00085601,41.00000000,
56.00000000,258.00000000,-0.39426750,-3.49920082,-0.40768644,-3.50464296,0.00000000,0.00000000,0.00000000,0.99606854,3.00000000,0.00084520,42.00000000,
58.00000000,258.00000000,-0.39515424,-3.50160217,-0.40758097,-3.50327587,0.00000000,0.00000000,0.00000000,0.99610668,3.00000000,0.00075708,45.00000000,
60.00000000,258.00000000,-0.39532995,-3.50318575,-0.41015899,-3.50430059,0.00000000,0.00000000,0.00000000,0.99614918,4.00000000,0.00025167,47.00000000,
62.00000000,258.00000000,-0.39959082,-3.50696611,-0.40832970,-3.50569892,0.00000000,0.00000000,0.00000000,0.99600893,3.00000000,0.00093124,45.00000000,
64.00000000,258.00000000,-0.40441972,-3.50342607,-0.40668377,-3.50699949,0.00000000,0.00000000,0.00000000,0.99592841,4.00000000,0.00027570,46.00000000,
66.00000000,258.00000000,-0.40837565,-3.50253701,-0.40950832,-3.50766182,0.00000000,0.00000000,0.00000000,0.99591011,4.00000000,0.00027665,48.00000000,
68.00000000,258.00000000,-0.40900180,-3.50377178,-0.40640011,-3.50794220,0.00000000,0.00000000,0.00000000,0.99570048,4.00000000,0.00021435,45.00000000,
70.00000000,258.00000000,-0.41056991,-3.50822711,-0.40719917,-3.50643659,0.00000000,0.00000000,0.00000000,0.99562728,4.00000000,0.00033880,48.00000000,
72.00000000,258.00000000,-0.40706170,-3.50779843,-0.40389824,-3.50859118,0.00000000,0.00000000,0.00000000,0.99555820,4.00000000,0.00020775,47.00000000,
74.00000000,258.00000000,-0.40718532,-3.50673676,-0.40966436,-3.51663017,0.00000000,0.00000000,0.00000000,0.99536294,3.00000000,0.00087668,49.00000000,
