x,y,u,v,u0,v0,ZNCC,iteration,convergence,feature,exx,eyy,exy
150,146,-0.44000098,-3.84763145,0,-4,0.9957661,5,0.00040424,0,-0.00038397,0.00250876,0.00003079
152,146,-0.43990681,-3.84819674,0,-4,0.99578428,5,0.00039571,0,-0.00039909,0.00251908,0.00005419
154,146,-0.44083193,-3.848454,0,-4,0.99561214,5,0.0005203,0,-0.00039712,0.00253102,0.00007274
156,146,-0.43919253,-3.84908652,0,-4,0.99543935,5,0.00041138,0,-0.00039717,0.00254455,0.00009091
158,146,-0.44068477,-3.84905577,0,-4,0.99537408,5,0.00036752,0,-0.00039899,0.00256018,0.00010769
160,146,-0.44227359,-3.85019469,0,-4,0.99549633,5,0.00028418,0,-0.00039294,0.0025741,0.00012922
162,146,-0.44072035,-3.84941554,0,-4,0.99542487,5,0.00035171,0,-0.00037974,0.0025888,0.00015052
164,146,-0.44076931,-3.84823132,0,-4,0.99525291,5,0.00031816,0,-0.00034761,0.00260199,0.00016706
166,146,-0.44254449,-3.84917855,0,-4,0.99523443,5,0.000373,0,-0.00033052,0.00261401,0.00017702
168,146,-0.44424778,-3.84865355,0,-4,0.99523652,5,0.00053214,0,-0.000333,0.00262747,0.00018907
170,146,-0.44627175,-3.84782863,0,-4,0.99536979,5,0.00038508,0,-0.00034695,0.00264422,0.00021071
172,146,-0.44622117,-3.84794426,0,-4,0.99541801,5,0.0003338,0,-0.00034734,0.00266325,0.00022776
174,146,-0.44705978,-3.84769034,0,-4,0.99565917,5,0.00036909,0,-0.00035027,0.0026849,0.00023574
176,146,-0.4475818,-3.84696651,0,-4,0.99573982,5,0.00041296,0,-0.00034543,0.00270663,0.00023755
178,146,-0.44743484,-3.84380078,0,-4,0.99597609,5,0.00026138,0,-0.00033786,0.00272579,0.00024157
180,146,-0.44665354,-3.84402132,0,-4,0.99596721,5,0.00042173,0,-0.0003284,0.00274734,0.00023404
182,146,-0.44425052,-3.84461021,0,-4,0.99594611,5,0.00029386,0,-0.00029787,0.0027706,0.00022531
184,146,-0.44741082,-3.84348202,0,-4,0.99584842,5,0.0002672,0,-0.00025398,0.00279552,0.00021762
186,146,-0.44815573,-3.84326482,0,-4,0.99577159,5,0.00035,0,-0.00022011,0.0028222,0.00020808
188,146,-0.45044085,-3.84234238,0,-4,0.9956947,5,0.00029319,0,-0.00019613,0.0028451,0.00019441
190,146,-0.45025256,-3.84246135,0,-4,0.99579608,5,0.00032649,0,-0.00018131,0.00287119,0.00018307
192,146,-0.45086667,-3.84159422,0,-4,0.9956423,5,0.00030919,0,-0.00016589,0.00289811,0.00016797
194,146,-0.45194909,-3.84143877,0,-4,0.99557197,5,0.00055095,0,-0.00015313,0.00292489,0.00015098
196,146,-0.45209768,-3.83918571,0,-4,0.99555308,5,0.00036287,0,-0.00014726,0.00295211,0.00013358
198,146,-0.45074648,-3.84139109,0,-4,0.99550468,5,0.00053626,0,-0.00013877,0.00298089,0.00012882
200,146,-0.45008788,-3.84047198,0,-4,0.99546725,5,0.00041472,0,-0.00011509,0.00300741,0.00012231
202,146,-0.44722447,-3.83943415,0,-4,0.99545157,5,0.00035073,0,-0.00008144,0.00303428,0.00010928
204,146,-0.44870517,-3.83829474,0,-4,0.99543941,5,0.00024786,0,-0.00006913,0.00305419,0.0000936
206,146,-0.45021623,-3.84013915,0,-4,0.9952299,5,0.00069581,0,-0.00005721,0.00307313,0.00008021
208,146,-0.45042235,-3.83878708,0,-4,0.99495029,5,0.00060199,0,-0.0000601,0.00309043,0.00006163
210,146,-0.45044199,-3.83868551,0,-4,0.99465895,6,0.0003191,0,-0.00007259,0.00309973,0.00003997
212,146,-0.45162657,-3.83967924,0,-4,0.99433374,5,0.00046774,0,-0.00008347,0.00311053,0.00003098
214,146,-0.4541696,-3.84082389,0,-4,0.99458492,5,0.00045011,0,-0.00010917,0.00311747,0.00002162
216,146,-0.45417538,-3.83857632,0,-4,0.99451494,5,0.00043231,0,-0.0001322,0.00312118,0.00001798
218,146,-0.45195919,-3.83917952,0,-4,0.99430174,5,0.00033222,0,-0.00015823,0.00312292,0.00000794
220,146,-0.45327392,-3.83978724,0,-4,0.9939211,5,0.00025085,0,-0.00017192,0.00311935,-0.00000076
222,146,-0.45384908,-3.84049749,0,-4,0.99390888,5,0.00030381,0,-0.00015996,0.00311885,-0.0000128
224,146,-0.45228982,-3.83901453,0,-4,0.99437177,5,0.00076818,0,-0.0001597,0.00311666,-0.00001905
226,146,-0.45309797,-3.84040999,0,-4,0.99439824,5,0.00040799,0,-0.00016363,0.00311177,-0.00003266
228,146,-0.45486847,-3.84131312,0,-4,0.99477011,5,0.00039521,0,-0.0001719,0.00310683,-0.0000436
30,148,-0.42226264,-3.80925441,0,-4,0.99721581,4,0.00074717,0,-0.00111117,0.00285811,-0.00013676
32,148,-0.42568117,-3.80945086,0,-4,0.99731463,4,0.00072385,0,-0.0010771,0.00285739,-0.00012809
34,148,-0.43020594,-3.81058812,0,-4,0.99749899,5,0.00034054,0,-0.00101807,0.00285352,-0.00011298
36,148,-0.43260521,-3.81141758,0,-4,0.99756092,5,0.00028931,0,-0.00094821,0.00285075,-0.00010761
38,148,-0.43248969,-3.81111979,0,-4,0.99753422,5,0.00035953,0,-0.00090406,0.00284699,-0.00010296
40,148,-0.43626469,-3.81133604,0,-4,0.99760318,5,0.00047715,0,-0.00083935,0.00284322,-0.00010684
42,148,-0.43736407,-3.81317449,0,-4,0.99766207,4,0.00090125,0,-0.00077848,0.00283852,-0.00011006
44,148,-0.44057575,-3.8137455,0,-4,0.99768019,4,0.00079547,0,-0.00071188,0.00283286,-0.00011806
46,148,-0.44371545,-3.81303215,0,-4,0.99768543,4,0.00095405,0,-0.0006482,0.00282738,-0.00012211
48,148,-0.44474539,-3.81291056,0,-4,0.99764413,5,0.00049749,0,-0.00057971,0.00282228,-0.00012616
50,148,-0.445719,-3.81397772,0,-4,0.99762797,5,0.00032379,0,-0.0004652,0.00281671,-0.00012763
52,148,-0.44543961,-3.81265163,0,-4,0.99757332,4,0.00096731,0,-0.00034933,0.00281011,-0.00012962
54,148,-0.44492805,-3.81437302,0,-4,0.9975183,5,0.00029918,0,-0.00024681,0.00280335,-0.00013644
56,148,-0.44696686,-3.81446123,0,-4,0.9974882,5,0.00038546,0,-0.00013834,0.00279857,-0.00014155
58,148,-0.4453308,-3.81697965,0,-4,0.99758244,4,0.00088585,0,-0.00002237,0.00279574,-0.00014579
60,148,-0.44584575,-3.81698489,0,-4,0.99753726,4,0.00066985,0,0.00007859,0.00279061,-0.00015481
62,148,-0.44532961,-3.81839681,0,-4,0.99752271,4,0.00081048,0,0.00017748,0.00278619,-0.00017043
64,148,-0.44530633,-3.81922841,0,-4,0.99747974,5,0.00036756,0,0.0002555,0.00277975,-0.00019216
66,148,-0.44450343,-3.81995368,0,-4,0.99733973,5,0.00022473,0,0.00030703,0.00277526,-0.00021209
68,148,-0.44246957,-3.81908298,0,-4,0.99721283,4,0.00094855,0,0.00034754,0.00276907,-0.00023255
70,148,-0.44069195,-3.81994224,0,-4,0.99719656,5,0.00023135,0,0.00038798,0.00276463,-0.00025292
72,148,-0.44138601,-3.82069945,0,-4,0.99718505,5,0.00034786,0,0.00042039,0.00276232,-0.0002641
74,148,-0.43792382,-3.82087469,0,-4,0.99708909,5,0.00027093,0,0.00045808,0.00275718,-0.00027284
76,148,-0.43606529,-3.82152581,0,-4,0.99714214,5,0.00020692,0,0.00045822,0.00275374,-0.00027671
78,148,-0.43552387,-3.82376885,0,-4,0.9971658,5,0.00025368,0,0.00047579,0.00274907,-0.00028248
80,148,-0.43279433,-3.82440829,0,-4,0.99720967,5,0.00046622,0,0.0004916,0.00273789,-0.00028824
82,148,-0.43266699,-3.82573938,0,-4,0.99722654,5,0.00035691,0,0.00049957,0.00272483,-0.00029544
84,148,-0.43385363,-3.82760572,0,-4,0.99712586,5,0.00023578,0,0.00049802,0.00271052,-0.00030249
86,148,-0.43284264,-3.82859683,0,-4,0.99714649,5,0.00020029,0,0.00049032,0.00269257,-0.00030699
88,148,-0.43156201,-3.82960391,0,-4,0.99712378,5,0.00027793,0,0.00046773,0.0026739,-0.00030595
90,148,-0.43220511,-3.82922339,0,-4,0.99706131,5,0.00022303,0,0.00044588,0.00265283,-0.00030127
92,148,-0.42903104,-3.8297987,0,-4,0.99697632,4,0.00090595,0,0.00039759,0.00263032,-0.00029357
94,148,-0.43095106,-3.82932043,0,-4,0.99675804,4,0.0008905,0,0.00036942,0.00260929,-0.00027964
96,148,-0.42637977,-3.83089876,0,-4,0.99666774,5,0.00022168,0,0.00034269,0.00258787,-0.000263
98,148,-0.42420956,-3.83434939,0,-4,0.99675369,4,0.00083333,0,0.00032671,0.00257186,-0.000251
100,148,-0.42465848,-3.83442616,0,-4,0.99693632,5,0.00020654,0,0.0003112,0.00255304,-0.00024667
102,148,-0.42459947,-3.83675933,0,-4,0.99687743,5,0.00035422,0,0.00027706,0.0025372,-0.00023965
104,148,-0.42335668,-3.83741212,0,-4,0.99681747,4,0.0008485,0,0.0002371,0.00252389,-0.00023541
106,148,-0.42653731,-3.83840442,0,-4,0.99679029,5,0.00039081,0,0.00018944,0.00251062,-0.00022423
108,148,-0.4251301,-3.83955193,0,-4,0.99659067,5,0.0004343,0,0.00015562,0.00249713,-0.00020978
110,148,-0.42749891,-3.83986354,0,-4,0.99630743,5,0.00020495,0,0.0000961,0.00248583,-0.00019118
112,148,-0.42466798,-3.84021044,0,-4,0.99623811,5,0.00028984,0,0.00003336,0.00247828,-0.00016538
114,148,-0.42435643,-3.84113383,0,-4,0.99621224,5,0.0002236,0,-0.00004725,0.00247354,-0.00013559
116,148,-0.42247134,-3.84271455,0,-4,0.99623901,5,0.00023585,0,-0.00009328,0.002467,-0.00011458
118,148,-0.42447665,-3.84559083,0,-4,0.99611354,4,0.0009507,0,-0.00012777,0.00246402,-0.00009585
120,148,-0.42666182,-3.84564376,0,-4,0.9960556,5,0.0002308,0,-0.00016108,0.0024638,-0.00008041
122,148,-0.42420626,-3.84667754,0,-4,0.99608505,5,0.00022122,0,-0.00018892,0.00246018,-0.00006978
124,148,-0.4256244,-3.84553766,0,-4,0.99614352,4,0.00061008,0,-0.00021849,0.00245722,-0.00006299
126,148,-0.42474937,-3.84684706,0,-4,0.99611592,5,0.00025813,0,-0.00025158,0.00245783,-0.00005661
128,148,-0.42854553,-3.84614563,0,-4,0.99621856,4,0.00056887,0,-0.0002806,0.00245885,-0.00005574
130,148,-0.43127918,-3.84271049,0,-4,0.99614394,4,0.00091518,0,-0.0003364,0.00246322,-0.00004895
132,148,-0.43269509,-3.84211612,0,-4,0.99578273,5,0.0002147,0,-0.00037214,0.00246704,-0.00003472
134,148,-0.42966154,-3.84538102,0,-4,0.99582833,5,0.00021689,0,-0.00039953,0.00247566,-0.00002083
136,148,-0.43051258,-3.84508061,0,-4,0.99562979,5,0.00037008,0,-0.00040937,0.00248245,-0.00001075
138,148,-0.43144962,-3.84483004,0,-4,0.99547362,5,0.00023544,0,-0.00040498,0.00248839,-0.00001225
140,148,-0.43148792,-3.84646201,0,-4,0.99553514,5,0.00030082,0,-0.00041563,0.00249822,-0.00001124
142,148,-0.43452823,-3.84715652,0,-4,0.99567044,5,0.00026634,0,-0.00040792,0.00250908,-0.00000969
144,148,-0.43372065,-3.84726071,0,-4,0.99586535,5,0.00036815,0,-0.00039355,0.00251705,-0.00000262
146,148,-0.43481353,-3.8488884,0,-4,0.9959842,5,0.00026123,0,-0.0003669,0.00252488,0.00001155
148,148,-0.4390837,-3.8473382,0,-4,0.99582326,5,0.00024749,0,-0.00035878,0.00253245,0.00002546
150,148,-0.4395436,-3.84342813,0,-4,0.99568665,5,0.00034082,0,-0.00036626,0.00253983,0.0000467
152,148,-0.43841502,-3.84459925,0,-4,0.99565715,5,0.00034076,0,-0.00038258,0.00254777,0.00007103
154,148,-0.43964797,-3.84502363,0,-4,0.99547094,5,0.00041951,0,-0.00038304,0.00255731,0.00009083
156,148,-0.43786368,-3.84533024,0,-4,0.99528664,5,0.00042654,0,-0.00038482,0.00256691,0.00010989
158,148,-0.43926612,-3.84445167,0,-4,0.9952631,5,0.00032609,0,-0.0003869,0.00257906,0.00012807
160,148,-0.44072151,-3.84499907,0,-4,0.99539983,5,0.00026165,0,-0.00038098,0.00259063,0.00015045
162,148,-0.43933213,-3.84452772,0,-4,0.99533921,5,0.00030906,0,-0.00037019,0.00260385,0.00017321
164,148,-0.43973315,-3.84311533,0,-4,0.99519873,5,0.00030563,0,-0.0003428,0.00261605,0.0001914
166,148,-0.441026,-3.84381771,0,-4,0.99512857,5,0.00032969,0,-0.00033002,0.00262776,0.00020093
168,148,-0.44297406,-3.84287238,0,-4,0.99511421,5,0.00042422,0,-0.000334,0.00264084,0.00021432
170,148,-0.44493929,-3.841712,0,-4,0.99523264,5,0.00038655,0,-0.00034894,0.00265696,0.00023794
172,148,-0.44589594,-3.84200406,0,-4,0.99527645,5,0.00031263,0,-0.00035111,0.00267559,0.00025536
174,148,-0.44689652,-3.84151554,0,-4,0.99552208,5,0.00037401,0,-0.00035592,0.00269746,0.00026602
176,148,-0.44747961,-3.84049296,0,-4,0.99558109,5,0.00043089,0,-0.00035221,0.00272169,0.00026871
178,148,-0.44822076,-3.83704734,0,-4,0.99577546,5,0.0002868,0,-0.00034439,0.00274294,0.00027319
180,148,-0.44718948,-3.8374052,0,-4,0.99575663,5,0.00041722,0,-0.00033487,0.00276685,0.00026757
182,148,-0.44490665,-3.83784223,0,-4,0.9957763,5,0.00035196,0,-0.00030367,0.00279192,0.00025948
184,148,-0.44795254,-3.83655453,0,-4,0.99570709,5,0.00031357,0,-0.0002591,0.00282007,0.00025039
186,148,-0.44846654,-3.83641171,0,-4,0.99563789,5,0.00031374,0,-0.00022347,0.00284966,0.00024088
188,148,-0.45026341,-3.83559775,0,-4,0.99559069,4,0.00096554,0,-0.00020099,0.00287555,0.00022743
190,148,-0.44937494,-3.83529758,0,-4,0.99567538,5,0.00042657,0,-0.00018584,0.00290397,0.00021556
192,148,-0.45120478,-3.83484936,0,-4,0.9955337,5,0.00032715,0,-0.00017031,0.00293212,0.00020038
194,148,-0.4524644,-3.83415008,0,-4,0.99545771,5,0.00048269,0,-0.00015634,0.00296034,0.00018184
196,148,-0.45243299,-3.83204412,0,-4,0.99544907,5,0.00028554,0,-0.00015208,0.00299168,0.00016191
198,148,-0.45167518,-3.83394313,0,-4,0.99545801,5,0.00044284,0,-0.00014259,0.00302355,0.00015558
200,148,-0.45083201,-3.83286548,0,-4,0.99536908,5,0.00030965,0,-0.00012163,0.00305383,0.00014753
202,148,-0.44848272,-3.83335567,0,-4,0.99529648,5,0.00033299,0,-0.00008863,0.00308269,0.00013211
204,148,-0.45006621,-3.83125186,0,-4,0.99527961,5,0.00028874,0,-0.00008088,0.00310518,0.00011226
206,148,-0.45104116,-3.8336916,0,-4,0.99502623,5,0.00069257,0,-0.00007133,0.00312514,0.00009442
208,148,-0.45101094,-3.8326807,0,-4,0.99469334,5,0.0005212,0,-0.00007369,0.00314195,0.00007102
210,148,-0.45062372,-3.83181739,0,-4,0.99434203,6,0.00031448,0,-0.00008746,0.0031553,0.00004453
212,148,-0.45120418,-3.83324003,0,-4,0.99398232,5,0.00057967,0,-0.00010009,0.003171,0.00003183
214,148,-0.45336401,-3.83386254,0,-4,0.99419928,5,0.0005846,0,-0.00012644,0.00318097,0.00001867
216,148,-0.45357555,-3.83194423,0,-4,0.99411184,5,0.00050318,0,-0.00015089,0.00318653,0.00001069
218,148,-0.45254767,-3.83349109,0,-4,0.99391663,5,0.00043659,0,-0.00017682,0.0031891,-0.00000326
220,148,-0.45310551,-3.83451772,0,-4,0.99350047,5,0.00027005,0,-0.00018946,0.00318866,-0.00001413
222,148,-0.45436397,-3.83455372,0,-4,0.99344999,5,0.00047965,0,-0.00017944,0.00319091,-0.0000299
224,148,-0.45220509,-3.83273172,0,-4,0.99392587,6,0.0003775,0,-0.00017729,0.00319213,-0.00003868
226,148,-0.45383668,-3.83436751,0,-4,0.99402547,5,0.00054754,0,-0.00018809,0.00318845,-0.00005395
228,148,-0.45538861,-3.83539534,0,-4,0.99439132,5,0.00047229,0,-0.00019825,0.00318477,-0.00006673
30,150,-0.4204452,-3.80285764,0,-4,0.99730539,4,0.00056746,0,-0.0011196,0.00287738,-0.00012632
32,150,-0.42327273,-3.80367756,0,-4,0.99737895,4,0.00066998,0,-0.00108083,0.00287564,-0.00011884
34,150,-0.42767498,-3.80502248,0,-4,0.99755329,4,0.00073757,0,-0.00102179,0.00286983,-0.00010698
36,150,-0.43022791,-3.8055582,0,-4,0.99762517,4,0.00056952,0,-0.00095156,0.00286617,-0.00010341
38,150,-0.43103778,-3.80549002,0,-4,0.99761605,4,0.00046877,0,-0.00090853,0.00286098,-0.00009938
40,150,-0.43529433,-3.80545187,0,-4,0.99767023,4,0.00077189,0,-0.0008444,0.00285518,-0.00010471
42,150,-0.43575931,-3.80712056,0,-4,0.9977119,4,0.00058157,0,-0.00078117,0.00284817,-0.00010958
44,150,-0.4390325,-3.80763984,0,-4,0.99771702,4,0.00051867,0,-0.00071542,0.00284248,-0.00011922
46,150,-0.44190356,-3.80678391,0,-4,0.99773139,4,0.00078447,0,-0.0006499,0.00283735,-0.00012372
48,150,-0.44244257,-3.80722594,0,-4,0.99769378,4,0.00071539,0,-0.00058069,0.00283366,-0.00012911
50,150,-0.44352177,-3.80890703,0,-4,0.99770403,4,0.00059044,0,-0.00046568,0.00282691,-0.00013043
52,150,-0.44350272,-3.80840254,0,-4,0.99767733,4,0.00044525,0,-0.00035109,0.00281909,-0.0001325
54,150,-0.44298011,-3.80988359,0,-4,0.99760371,4,0.00085306,0,-0.00025074,0.00281149,-0.00013874
56,150,-0.44578847,-3.80997992,0,-4,0.99755937,4,0.00095913,0,-0.00014558,0.00280516,-0.00014445
58,150,-0.44491294,-3.81250024,0,-4,0.99765241,4,0.00059399,0,-0.00003244,0.00280093,-0.00015023
60,150,-0.44522828,-3.81229734,0,-4,0.99759758,4,0.00049858,0,0.00006341,0.00279602,-0.00016125
62,150,-0.44464299,-3.81417298,0,-4,0.99758154,4,0.00064753,0,0.00016015,0.00279134,-0.00017954
64,150,-0.44428533,-3.81484365,0,-4,0.99751884,5,0.00023402,0,0.00023608,0.00278416,-0.00020301
66,150,-0.44478697,-3.81553793,0,-4,0.99736142,5,0.00025406,0,0.00028594,0.00277895,-0.00022326
68,150,-0.44277379,-3.81527925,0,-4,0.9972465,4,0.00096117,0,0.00032639,0.00277421,-0.00024539
70,150,-0.44148204,-3.81571317,0,-4,0.99719214,5,0.00022682,0,0.00036962,0.00277157,-0.00026487
72,150,-0.44232541,-3.81687617,0,-4,0.99712485,5,0.00039419,0,0.00040375,0.00277027,-0.00027676
74,150,-0.43890899,-3.81664109,0,-4,0.99701589,5,0.00038625,0,0.00044375,0.00276632,-0.00028593
76,150,-0.43681964,-3.81708026,0,-4,0.99709517,5,0.00033496,0,0.00044727,0.00276351,-0.00029001
78,150,-0.43637013,-3.81957579,0,-4,0.99710178,5,0.00036244,0,0.00046819,0.00275837,-0.00029745
80,150,-0.43305939,-3.82175589,0,-4,0.99718398,5,0.00060112,0,0.00048821,0.00274738,-0.00030507
82,150,-0.43264282,-3.82312059,0,-4,0.99719942,5,0.00046428,0,0.00050001,0.00273268,-0.00031336
84,150,-0.43391088,-3.82452536,0,-4,0.99703687,5,0.00024419,0,0.00050129,0.00271736,-0.0003209
86,150,-0.43350098,-3.82580829,0,-4,0.99702698,5,0.00021255,0,0.00049713,0.00269866,-0.00032661
88,150,-0.43167219,-3.82631564,0,-4,0.99703819,5,0.00021592,0,0.00047825,0.00267875,-0.00032606
90,150,-0.43198466,-3.82577062,0,-4,0.99695241,5,0.00034458,0,0.00045956,0.00265623,-0.00032106
92,150,-0.4288924,-3.82683372,0,-4,0.99687076,4,0.00090574,0,0.00041347,0.00263384,-0.00031159
94,150,-0.43115085,-3.82622051,0,-4,0.99666238,4,0.0009304,0,0.00038487,0.00261349,-0.00029422
96,150,-0.42693305,-3.827981,0,-4,0.99657977,5,0.0002237,0,0.00035985,0.00259208,-0.00027409
98,150,-0.42373806,-3.83110738,0,-4,0.99671578,4,0.00092571,0,0.00034422,0.00257644,-0.00025892
100,150,-0.42385215,-3.83051562,0,-4,0.99679434,5,0.00024388,0,0.00032991,0.00255845,-0.00025097
102,150,-0.42246285,-3.83250642,0,-4,0.99667257,5,0.00061292,0,0.00029475,0.0025429,-0.00024181
104,150,-0.42122009,-3.83268094,0,-4,0.99662822,5,0.00024194,0,0.00025547,0.0025309,-0.00023485
106,150,-0.42439032,-3.83337903,0,-4,0.9966135,5,0.00039084,0,0.00020587,0.00251878,-0.00022175
108,150,-0.42363688,-3.83526182,0,-4,0.99641627,5,0.00047292,0,0.00017014,0.0025065,-0.00020598
110,150,-0.42554891,-3.83545303,0,-4,0.99612194,5,0.00022414,0,0.00010624,0.00249552,-0.00018494
112,150,-0.42276776,-3.83550525,0,-4,0.99601299,5,0.00034743,0,0.00003824,0.00248914,-0.00015785
114,150,-0.42257503,-3.83594227,0,-4,0.99598432,5,0.00025993,0,-0.00004609,0.00248639,-0.00012688
116,150,-0.42107958,-3.83813286,0,-4,0.9960295,5,0.00021452,0,-0.00009719,0.00248214,-0.00010523
118,150,-0.4237195,-3.84123373,0,-4,0.99592686,4,0.00095952,0,-0.00013184,0.00248047,-0.00008381
120,150,-0.42592686,-3.84133601,0,-4,0.99587798,5,0.00023356,0,-0.00016818,0.00248217,-0.00006597
122,150,-0.42368084,-3.84250379,0,-4,0.99587619,5,0.0002345,0,-0.00019606,0.00248124,-0.00005422
124,150,-0.4252848,-3.84056926,0,-4,0.99592066,4,0.00074003,0,-0.000227,0.00248108,-0.00004689
126,150,-0.42416683,-3.84095716,0,-4,0.99588698,5,0.00026726,0,-0.00025949,0.00248463,-0.0000401
128,150,-0.4275251,-3.84111905,0,-4,0.9959752,4,0.00056784,0,-0.00028718,0.00248696,-0.00003981
130,150,-0.43008173,-3.83919358,0,-4,0.99586397,5,0.00023622,0,-0.00033852,0.00249089,-0.00003343
132,150,-0.43149233,-3.83906603,0,-4,0.99552459,5,0.00028004,0,-0.0003717,0.00249463,-0.00001764
134,150,-0.42943773,-3.84098625,0,-4,0.99563432,5,0.00025158,0,-0.00039446,0.00250244,-0.00000327
136,150,-0.43084598,-3.84058404,0,-4,0.99550873,5,0.00034623,0,-0.00040263,0.00250796,0.0000064
138,150,-0.43171588,-3.840729,0,-4,0.99532926,5,0.00034491,0,-0.00039798,0.00251205,0.00000482
140,150,-0.43147093,-3.84208274,0,-4,0.99540871,5,0.00036868,0,-0.00040573,0.00252116,0.00000739
142,150,-0.43414828,-3.84234524,0,-4,0.99551642,5,0.00028505,0,-0.00039487,0.0025316,0.00001007
144,150,-0.43351337,-3.84227061,0,-4,0.99570972,5,0.00037783,0,-0.00037807,0.00253789,0.00001807
146,150,-0.4339557,-3.84418917,0,-4,0.99582642,5,0.00027462,0,-0.00035013,0.00254208,0.000032
148,150,-0.43827191,-3.84290004,0,-4,0.99566507,5,0.00025876,0,-0.00033924,0.00254725,0.00004578
150,150,-0.43852073,-3.83870196,0,-4,0.99548221,5,0.0003688,0,-0.00034856,0.00255199,0.00006704
152,150,-0.4376916,-3.83940792,0,-4,0.99534595,5,0.00035882,0,-0.00036579,0.00255887,0.00009013
154,150,-0.43886924,-3.83987308,0,-4,0.99508423,5,0.00042776,0,-0.00036878,0.00256695,0.00011046
156,150,-0.43718931,-3.84046602,0,-4,0.99491787,5,0.00063826,0,-0.00037049,0.00257409,0.00012954
158,150,-0.43874776,-3.83969355,0,-4,0.99499792,5,0.00042917,0,-0.00037477,0.00258393,0.0001484
160,150,-0.43990007,-3.83927464,0,-4,0.99519479,5,0.00041172,0,-0.00036724,0.00259433,0.00017236
162,150,-0.43944949,-3.83925581,0,-4,0.99515724,5,0.00036478,0,-0.00035955,0.00260825,0.00019631
164,150,-0.43996933,-3.83799553,0,-4,0.9950248,5,0.00040792,0,-0.00033641,0.00262049,0.00021373
166,150,-0.44093204,-3.8386302,0,-4,0.99496275,5,0.00050994,0,-0.00032836,0.00263292,0.00022373
168,150,-0.44273245,-3.83770347,0,-4,0.99493569,5,0.00055453,0,-0.00033474,0.0026478,0.00023812
170,150,-0.44443014,-3.83699393,0,-4,0.99504268,5,0.00052924,0,-0.00035115,0.00266504,0.00026236
172,150,-0.44583961,-3.83664513,0,-4,0.9951607,5,0.00042826,0,-0.00035409,0.00268385,0.00027994
174,150,-0.44655341,-3.83697343,0,-4,0.99538475,5,0.00055333,0,-0.00036015,0.00270536,0.00029163
176,150,-0.44747746,-3.83546591,0,-4,0.99543631,5,0.00068989,0,-0.00035879,0.00272927,0.0002967
178,150,-0.44805747,-3.831954,0,-4,0.9956075,5,0.00038196,0,-0.00035096,0.00275259,0.00030132
180,150,-0.44758546,-3.83222532,0,-4,0.99557495,5,0.00056831,0,-0.00034172,0.00277899,0.00029776
182,150,-0.44460693,-3.83287048,0,-4,0.99556029,5,0.00041171,0,-0.00031087,0.00280781,0.00029171
184,150,-0.44842932,-3.83241653,0,-4,0.99554795,5,0.00030357,0,-0.00026631,0.00283949,0.00028181
186,150,-0.44906032,-3.83194113,0,-4,0.99552315,5,0.00028365,0,-0.00022865,0.0028716,0.0002722
188,150,-0.45050615,-3.83125615,0,-4,0.99557698,4,0.00093316,0,-0.00020698,0.0029002,0.00025865
190,150,-0.44963017,-3.83091307,0,-4,0.99560207,5,0.00045259,0,-0.0001928,0.00293237,0.00024692
192,150,-0.45133048,-3.83097458,0,-4,0.99539256,5,0.00036616,0,-0.00017658,0.00296372,0.00023127
194,150,-0.45302957,-3.83043981,0,-4,0.99533784,5,0.00060262,0,-0.00016226,0.00299554,0.00021283
196,150,-0.45243055,-3.82815766,0,-4,0.99546325,5,0.00038239,0,-0.00016016,0.00302986,0.00019244
198,150,-0.45223883,-3.82932663,0,-4,0.99555832,5,0.00026754,0,-0.00015031,0.00306565,0.00018448
200,150,-0.45092696,-3.82848692,0,-4,0.99549603,5,0.00026364,0,-0.00013168,0.0030998,0.00017429
202,150,-0.44954598,-3.82924581,0,-4,0.99546528,5,0.00026041,0,-0.00010085,0.00313145,0.00015639
204,150,-0.4504014,-3.82682633,0,-4,0.99542028,5,0.00022609,0,-0.00009669,0.00315679,0.00013273
206,150,-0.45168263,-3.82818651,0,-4,0.99516708,5,0.0003633,0,-0.00008985,0.00318038,0.00011008
208,150,-0.45167595,-3.82625842,0,-4,0.99485588,5,0.00031844,0,-0.00009277,0.00320065,0.00008341
210,150,-0.45119131,-3.82577991,0,-4,0.99457365,5,0.00040275,0,-0.0001065,0.00321674,0.00005309
212,150,-0.45192349,-3.8272469,0,-4,0.99424899,5,0.00036649,0,-0.0001199,0.00323631,0.0000361
214,150,-0.45438898,-3.82752061,0,-4,0.99429721,5,0.00041616,0,-0.0001465,0.00324811,0.00001765
216,150,-0.45377433,-3.82491779,0,-4,0.99422777,5,0.00031284,0,-0.00017223,0.00325577,0.00000521
218,150,-0.45380971,-3.82603455,0,-4,0.99399024,5,0.00031985,0,-0.00019668,0.00326188,-0.00001222
220,150,-0.45420811,-3.82739282,0,-4,0.99350548,5,0.00023763,0,-0.00020996,0.0032636,-0.00002669
222,150,-0.45507482,-3.82675791,0,-4,0.99343354,5,0.00040861,0,-0.00020078,0.00326745,-0.00004599
224,150,-0.45406789,-3.82600117,0,-4,0.99387097,5,0.00087464,0,-0.00019605,0.00327008,-0.00005795
226,150,-0.45573342,-3.82644248,0,-4,0.99402922,5,0.00037232,0,-0.00021276,0.00326704,-0.00007816
